Dissolved_Oxygen,salinities,,,,,,,,,
7.6,,,,,,,,,,
5.6,,,,,,,,,,
7.4,,,,,,,,,,
7.2,,,,,,,,,,
8.4,,,,,,,,,,
7.8,,,,,,,,,,
9.4,,,,,,,,,,
8.6,,,,,,,,,,
8.2,,,,,,,,,,
8,,,,,,,,,,
11.9,,,,,,,,,,
13.7,,,,,,,,,,
14.4,,,,,,,,,,
11.2,,,,,,,,,,
14,,,,,,,,,,
15,,,,,,,,,,
11,,,,,,,,,,
15,,,,,,,,,,
12,,,,,,,,,,
11.6,,,,,,,,,,
10,,,,,,,,,,
6.6,,,,,,,,,,
8,,,,,,,,,,
12,,,,,,,,,,
11,,,,,,,,,,
4.5,,,,,,,,,,
4.5,,,,,,,,,,
10.6,,,,,,,,,,
8,,,,,,,,,,
11,,,,,,,,,,
9,,,,,,,,,,
10,,,,,,,,,,
4.3,,,,,,,,,,
8,,,,,,,,,,
9.5,,,,,,,,,,
9,,,,,,,,,,
12,,,,,,,,,,
12,,,,,,,,,,
11,,,,,,,,,,
11.3,,,,,,,,,,
10.3,,,,,,,,,,
7.3,,,,,,,,,,
14,,,,,,,,,,
8,,,,,,,,,,
7.7,,,,,,,,,,
0.1,,,,,,,,,,
12,,,,,,,,,,
12.5,,,,,,,,,,
0.1,,,,,,,,,,
11.3,,,,,,,,,,
10,,,,,,,,,,
7,,,,,,,,,,
6,,,,,,,,,,
11.3,,,,,,,,,,
13,,,,,,,,,,
8,,,,,,,,,,
8.1,,,,,,,,,,
11,,,,,,,,,,
8,,,,,,,,,,
9,,,,,,,,,,
8.3,,,,,,,,,,
10.3,,,,,,,,,,
11.4,,,,,,,,,,
11.7,,,,,,,,,,
10,,,,,,,,,,
12.6,,,,,,,,,,
9,,,,,,,,,,
11,,,,,,,,,,
8,,,,,,,,,,
11,,,,,,,,,,
14.5,,,,,,,,,,
11,,,,,,,,,,
11.5,,,,,,,,,,
10.3,,,,,,,,,,
7,,,,,,,,,,
10,,,,,,,,,,
11.7,,,,,,,,,,
10,,,,,,,,,,
10,,,,,,,,,,
10,,,,,,,,,,
11,,,,,,,,,,
8,,,,,,,,,,
1.2,,,,,,,,,,
5.3,,,,,,,,,,
5.1,,,,,,,,,,
5.2,,,,,,,,,,
5.2,,,,,,,,,,
7.3,,,,,,,,,,
4.3,,,,,,,,,,
5.7,,,,,,,,,,
5.6,,,,,,,,,,
4.4,,,,,,,,,,
7.9,,,,,,,,,,
2.6,,,,,,,,,,
8.7,,,,,,,,,,
13.1,,,,,,,,,,
9.1,,,,,,,,,,
5.4,,,,,,,,,,
5.7,,,,,,,,,,
8.7,,,,,,,,,,
7,,,,,,,,,,
9,,,,,,,,,,
9.3,,,,,,,,,,
7.9,,,,,,,,,,
9.7,,,,,,,,,,
11.8,,,,,,,,,,
4.2,,,,,,,,,,
5.4,,,,,,,,,,
9.1,,,,,,,,,,
12.2,,,,,,,,,,
3.3,,,,,,,,,,
0.4,,,,,,,,,,
0.4,,,,,,,,,,
3.2,,,,,,,,,,
0.4,,,,,,,,,,
3.3,,,,,,,,,,
0.4,,,,,,,,,,
0.4,,,,,,,,,,
0.4,,,,,,,,,,
0.4,,,,,,,,,,
3.3,,,,,,,,,,
3.1,,,,,,,,,,
3.1,,,,,,,,,,
0.5,,,,,,,,,,
0.5,,,,,,,,,,
0.5,,,,,,,,,,
0.4,,,,,,,,,,
0.4,,,,,,,,,,
0.5,,,,,,,,,,
0.4,,,,,,,,,,
10,,,,,,,,,,
7.6,,,,,,,,,,
9.5,,,,,,,,,,
4.7,,,,,,,,,,
8.8,,,,,,,,,,
8,,,,,,,,,,
9.3,,,,,,,,,,
9.2,,,,,,,,,,
8.5,,,,,,,,,,
8.6,,,,,,,,,,
9.2,,,,,,,,,,
8.5,,,,,,,,,,
9.4,,,,,,,,,,
5.6,,,,,,,,,,
9.8,,,,,,,,,,
7.8,,,,,,,,,,
7.2,,,,,,,,,,
6.4,,,,,,,,,,
9,,,,,,,,,,
10,,,,,,,,,,
7.3,,,,,,,,,,
8.3,,,,,,,,,,
7.6,,,,,,,,,,
7.7,,,,,,,,,,
6.8,,,,,,,,,,
7.2,,,,,,,,,,
6.2,,,,,,,,,,
7.4,,,,,,,,,,
6.7,,,,,,,,,,
9.4,,,,,,,,,,
5.4,,,,,,,,,,
10,,,,,,,,,,
6.5,,,,,,,,,,
7.5,,,,,,,,,,
9,,,,,,,,,,
5.8,,,,,,,,,,
9.6,,,,,,,,,,
6.7,,,,,,,,,,
7.4,,,,,,,,,,
9.2,,,,,,,,,,
2.5,,,,,,,,,,
6,,,,,,,,,,
7.6,,,,,,,,,,
8.2,,,,,,,,,,
5,,,,,,,,,,
7.3,,,,,,,,,,
6.8,,,,,,,,,,
9.5,,,,,,,,,,
6.2,,,,,,,,,,
7.6,,,,,,,,,,
6.8,,,,,,,,,,
8.6,,,,,,,,,,
8.7,,,,,,,,,,
7.2,,,,,,,,,,
8.7,,,,,,,,,,
9.3,,,,,,,,,,
8.7,,,,,,,,,,
17,,,,,,,,,,
17,,,,,,,,,,
8.6,,,,,,,,,,
9.4,,,,,,,,,,
8.8,,,,,,,,,,
8.5,,,,,,,,,,
8.5,,,,,,,,,,
8.7,,,,,,,,,,
6.4,,,,,,,,,,
9.6,,,,,,,,,,
8,,,,,,,,,,
9.9,,,,,,,,,,
7.3,,,,,,,,,,
5,,,,,,,,,,
8.4,,,,,,,,,,
5.4,,,,,,,,,,
4.8,,,,,,,,,,
2.1,,,,,,,,,,
4.5,,,,,,,,,,
5.5,,,,,,,,,,
4.1,,,,,,,,,,
3.4,,,,,,,,,,
4.5,,,,,,,,,,
3.5,,,,,,,,,,
6.8,,,,,,,,,,
3.9,,,,,,,,,,
6.3,,,,,,,,,,
5,,,,,,,,,,
5,,,,,,,,,,
8.8,,,,,,,,,,
4,,,,,,,,,,
5,,,,,,,,,,
3.5,,,,,,,,,,
4.5,,,,,,,,,,
6.6,,,,,,,,,,
8.8,,,,,,,,,,
4,,,,,,,,,,
6.3,,,,,,,,,,
5,,,,,,,,,,
5,,,,,,,,,,
3.5,,,,,,,,,,
5,,,,,,,,,,
5.5,,,,,,,,,,
3,,,,,,,,,,
3.9,,,,,,,,,,
5,,,,,,,,,,
5,,,,,,,,,,
4.1,,,,,,,,,,
3.5,,,,,,,,,,
4.7,,,,,,,,,,
5,,,,,,,,,,
7.9,,,,,,,,,,
5.5,,,,,,,,,,
3.7,,,,,,,,,,
7.5,,,,,,,,,,
5,,,,,,,,,,
6.5,,,,,,,,,,
3.5,,,,,,,,,,
6.5,,,,,,,,,,
5,,,,,,,,,,
3.9,,,,,,,,,,
7.7,,,,,,,,,,
5,,,,,,,,,,
5.9,,,,,,,,,,
3.7,,,,,,,,,,
4,,,,,,,,,,
3.5,,,,,,,,,,
8,,,,,,,,,,
10.5,,,,,,,,,,
8.3,,,,,,,,,,
6.9,,,,,,,,,,
7.5,,,,,,,,,,
6,,,,,,,,,,
8,,,,,,,,,,
8.9,,,,,,,,,,
5.4,,,,,,,,,,
8.4,,,,,,,,,,
8.4,,,,,,,,,,
9,,,,,,,,,,
7.5,,,,,,,,,,
8.7,,,,,,,,,,
10.5,,,,,,,,,,
8.3,,,,,,,,,,
10,,,,,,,,,,
10.4,,,,,,,,,,
6.3,,,,,,,,,,
10.5,,,,,,,,,,
9.8,,,,,,,,,,
6.4,,,,,,,,,,
5.6,,,,,,,,,,
9.4,,,,,,,,,,
10,,,,,,,,,,
6.7,,,,,,,,,,
10.5,,,,,,,,,,
9.7,,,,,,,,,,
5.9,,,,,,,,,,
5.9,,,,,,,,,,
8,,,,,,,,,,
11.5,,,,,,,,,,
6.5,,,,,,,,,,
4,,,,,,,,,,
8.8,,,,,,,,,,
7.8,,,,,,,,,,
4.4,,,,,,,,,,
9,,,,,,,,,,
7.6,,,,,,,,,,
8.4,,,,,,,,,,
11.2,,,,,,,,,,
10.5,,,,,,,,,,
9.3,,,,,,,,,,
10,,,,,,,,,,
5.3,,,,,,,,,,
8.3,,,,,,,,,,
7.2,,,,,,,,,,
9.8,,,,,,,,,,
7.5,,,,,,,,,,
8.5,,,,,,,,,,
7.5,,,,,,,,,,
5.4,,,,,,,,,,
3.3,,,,,,,,,,
3.1,,,,,,,,,,
5.4,,,,,,,,,,
7,,,,,,,,,,
7.2,,,,,,,,,,
8.3,,,,,,,,,,
7.8,,,,,,,,,,
6.7,,,,,,,,,,
7.8,,,,,,,,,,
6.8,,,,,,,,,,
5.4,,,,,,,,,,
7.2,,,,,,,,,,
6.2,,,,,,,,,,
6,,,,,,,,,,
6.9,,,,,,,,,,
7.2,,,,,,,,,,
4.4,,,,,,,,,,
6.5,,,,,,,,,,
3.3,,,,,,,,,,
7.9,,,,,,,,,,
4.9,,,,,,,,,,
12.1,,,,,,,,,,
7.2,,,,,,,,,,
3.5,,,,,,,,,,
6.5,,,,,,,,,,
6.3,,,,,,,,,,
7.9,,,,,,,,,,
13.1,,,,,,,,,,
2.8,,,,,,,,,,
3.3,,,,,,,,,,
8.2,,,,,,,,,,
7.3,,,,,,,,,,
3.3,,,,,,,,,,
2,,,,,,,,,,
6.9,,,,,,,,,,
4.3,,,,,,,,,,
6.4,,,,,,,,,,
9,,,,,,,,,,
5.8,,,,,,,,,,
6.4,,,,,,,,,,
0.4,,,,,,,,,,
3.9,,,,,,,,,,
11,,,,,,,,,,
12.5,,,,,,,,,,
10,,,,,,,,,,
10.5,,,,,,,,,,
12.9,,,,,,,,,,
9.2,,,,,,,,,,
9.9,,,,,,,,,,
11.6,,,,,,,,,,
8.8,,,,,,,,,,
8.7,,,,,,,,,,
13,,,,,,,,,,
9,,,,,,,,,,
11.9,,,,,,,,,,
7.6,,,,,,,,,,
9.4,,,,,,,,,,
9.7,,,,,,,,,,
8.5,,,,,,,,,,
8.3,,,,,,,,,,
14,,,,,,,,,,
9.4,,,,,,,,,,
9.5,,,,,,,,,,
10.3,,,,,,,,,,
12.4,,,,,,,,,,
6.5,,,,,,,,,,
8.8,,,,,,,,,,
8.5,,,,,,,,,,
8,,,,,,,,,,
9.4,,,,,,,,,,
10,,,,,,,,,,
8.7,,,,,,,,,,
8.9,,,,,,,,,,
7.5,,,,,,,,,,
10.3,,,,,,,,,,
7.8,,,,,,,,,,
7.3,,,,,,,,,,
9,,,,,,,,,,
11.5,,,,,,,,,,
9,,,,,,,,,,
10.3,,,,,,,,,,
11.6,,,,,,,,,,
8.1,,,,,,,,,,
14.1,,,,,,,,,,
8.9,,,,,,,,,,
10.2,,,,,,,,,,
13.4,,,,,,,,,,
12.7,,,,,,,,,,
8.6,,,,,,,,,,
10.2,,,,,,,,,,
9.6,,,,,,,,,,
11.9,,,,,,,,,,
5.3,,,,,,,,,,
9.7,,,,,,,,,,
7.6,,,,,,,,,,
7.5,,,,,,,,,,
7.5,,,,,,,,,,
7.5,,,,,,,,,,
7.6,,,,,,,,,,
7.6,,,,,,,,,,
7.5,,,,,,,,,,
7.7,,,,,,,,,,
5.7,,,,,,,,,,
4.7,,,,,,,,,,
7.4,,,,,,,,,,
7.6,,,,,,,,,,
7.4,,,,,,,,,,
7.5,,,,,,,,,,
7.4,,,,,,,,,,
5,,,,,,,,,,
7.4,,,,,,,,,,
7.5,,,,,,,,,,
7.6,,,,,,,,,,
7.6,,,,,,,,,,
7.5,,,,,,,,,,
7.6,,,,,,,,,,
7.6,,,,,,,,,,
7.5,,,,,,,,,,
7.4,,,,,,,,,,
7.6,,,,,,,,,,
7.4,,,,,,,,,,
7.6,,,,,,,,,,
5.7,,,,,,,,,,
7.5,,,,,,,,,,
7.6,,,,,,,,,,
7.5,,,,,,,,,,
7.4,,,,,,,,,,
7.6,,,,,,,,,,
4.7,,,,,,,,,,
7.5,,,,,,,,,,
7.6,,,,,,,,,,
7.6,,,,,,,,,,
7.5,,,,,,,,,,
7.6,,,,,,,,,,
7.6,,,,,,,,,,
5.1,,,,,,,,,,
7.6,,,,,,,,,,
7.4,,,,,,,,,,
7.5,,,,,,,,,,
7.6,,,,,,,,,,
7.5,,,,,,,,,,
7.6,,,,,,,,,,
7.6,,,,,,,,,,
7.4,,,,,,,,,,
10,,,,,,,,,,
9,,,,,,,,,,
8.6,,,,,,,,,,
5,,,,,,,,,,
9,,,,,,,,,,
7.4,,,,,,,,,,
7.5,,,,,,,,,,
5,,,,,,,,,,
8,,,,,,,,,,
7.1,,,,,,,,,,
8.9,,,,,,,,,,
6,,,,,,,,,,
9.4,,,,,,,,,,
9,,,,,,,,,,
7,,,,,,,,,,
8,,,,,,,,,,
5.1,,,,,,,,,,
2,,,,,,,,,,
2,,,,,,,,,,
1.5,,,,,,,,,,
3.5,,,,,,,,,,
4,,,,,,,,,,
3.5,,,,,,,,,,
8.5,,,,,,,,,,
1.6,,,,,,,,,,
2,,,,,,,,,,
11,,,,,,,,,,
8.2,,,,,,,,,,
11.3,,,,,,,,,,
10.7,,,,,,,,,,
8.5,,,,,,,,,,
9.1,,,,,,,,,,
12,,,,,,,,,,
9.3,,,,,,,,,,
8.8,,,,,,,,,,
9.9,,,,,,,,,,
8.2,,,,,,,,,,
20,,,,,,,,,,
9.7,,,,,,,,,,
8,,,,,,,,,,
3,,,,,,,,,,
7,,,,,,,,,,
8,,,,,,,,,,
8,,,,,,,,,,
8,,,,,,,,,,
8,,,,,,,,,,
5,,,,,,,,,,
8,,,,,,,,,,
5.3,,,,,,,,,,
3,,,,,,,,,,
8,,,,,,,,,,
8,,,,,,,,,,
3,,,,,,,,,,
3,,,,,,,,,,
1,,,,,,,,,,
7,,,,,,,,,,
8,,,,,,,,,,
12,,,,,,,,,,
9,,,,,,,,,,
13,,,,,,,,,,
11,,,,,,,,,,
8,,,,,,,,,,
12,,,,,,,,,,
16,,,,,,,,,,
12,,,,,,,,,,
11,,,,,,,,,,
13,,,,,,,,,,
17,,,,,,,,,,
11,,,,,,,,,,
14,,,,,,,,,,
7,,,,,,,,,,
8,,,,,,,,,,
13,,,,,,,,,,
12,,,,,,,,,,
9,,,,,,,,,,
11,,,,,,,,,,
5,,,,,,,,,,
13,,,,,,,,,,
11,,,,,,,,,,
13,,,,,,,,,,
10,,,,,,,,,,
11,,,,,,,,,,
14,,,,,,,,,,
16,,,,,,,,,,
13,,,,,,,,,,
10,,,,,,,,,,
15,,,,,,,,,,
12,,,,,,,,,,
9,,,,,,,,,,
14,,,,,,,,,,
13,,,,,,,,,,
9,,,,,,,,,,
11,,,,,,,,,,
7,,,,,,,,,,
9,,,,,,,,,,
9,,,,,,,,,,
6,,,,,,,,,,
10,,,,,,,,,,
10,,,,,,,,,,
12,,,,,,,,,,
15,,,,,,,,,,
12,,,,,,,,,,
7,,,,,,,,,,
7,,,,,,,,,,
6.2,,,,,,,,,,
2,,,,,,,,,,
14.3,,,,,,,,,,
13.3,,,,,,,,,,
12.8,,,,,,,,,,
7.8,,,,,,,,,,
8.6,,,,,,,,,,
5.2,,,,,,,,,,
12.8,,,,,,,,,,
9.3,,,,,,,,,,
8.5,,,,,,,,,,
5.2,,,,,,,,,,
6.4,,,,,,,,,,
10.8,,,,,,,,,,
11.4,,,,,,,,,,
7.1,,,,,,,,,,
11.5,,,,,,,,,,
8.8,,,,,,,,,,
9,,,,,,,,,,
10.4,,,,,,,,,,
8.6,,,,,,,,,,
11,,,,,,,,,,
8.3,,,,,,,,,,
9.5,,,,,,,,,,
8.8,,,,,,,,,,
8.8,,,,,,,,,,
10.8,,,,,,,,,,
9.6,,,,,,,,,,
8.6,,,,,,,,,,
10,,,,,,,,,,
9.2,,,,,,,,,,
10,,,,,,,,,,
10,,,,,,,,,,
10,,,,,,,,,,
10,,,,,,,,,,
7.6,,,,,,,,,,
4.6,,,,,,,,,,
8.4,,,,,,,,,,
9.1,,,,,,,,,,
4.6,,,,,,,,,,
4.2,,,,,,,,,,
4.9,,,,,,,,,,
8.3,,,,,,,,,,
8.6,,,,,,,,,,
9.3,,,,,,,,,,
7.3,,,,,,,,,,
10,,,,,,,,,,
11,,,,,,,,,,
15,,,,,,,,,,
15,,,,,,,,,,
15,,,,,,,,,,
13,,,,,,,,,,
8,,,,,,,,,,
7,,,,,,,,,,
8,,,,,,,,,,
5,,,,,,,,,,
6,,,,,,,,,,
8.5,,,,,,,,,,
9.3,,,,,,,,,,
7.8,,,,,,,,,,
8,,,,,,,,,,
7.4,,,,,,,,,,
8.1,,,,,,,,,,
10.8,,,,,,,,,,
10.3,,,,,,,,,,
8.5,,,,,,,,,,
8.1,,,,,,,,,,
8.4,,,,,,,,,,
9.4,,,,,,,,,,
8,,,,,,,,,,
7.3,,,,,,,,,,
7.3,,,,,,,,,,
8.5,,,,,,,,,,
7.1,,,,,,,,,,
9.2,,,,,,,,,,
9.2,,,,,,,,,,
7.4,,,,,,,,,,
10.2,,,,,,,,,,
12.5,,,,,,,,,,
9.5,,,,,,,,,,
7.5,,,,,,,,,,
9.8,,,,,,,,,,
9.9,,,,,,,,,,
8.1,,,,,,,,,,
6.9,,,,,,,,,,
9.4,,,,,,,,,,
2.3,,,,,,,,,,
9,,,,,,,,,,
8,,,,,,,,,,
9,,,,,,,,,,
12,,,,,,,,,,
12,,,,,,,,,,
8,,,,,,,,,,
12,,,,,,,,,,
9,,,,,,,,,,
9,,,,,,,,,,
9,,,,,,,,,,
12,,,,,,,,,,
12,,,,,,,,,,
12,,,,,,,,,,
9,,,,,,,,,,
9,,,,,,,,,,
12,,,,,,,,,,
12,,,,,,,,,,
12,,,,,,,,,,
9,,,,,,,,,,
9,,,,,,,,,,
9,,,,,,,,,,
12,,,,,,,,,,
12,,,,,,,,,,
12,,,,,,,,,,
12,,,,,,,,,,
9,,,,,,,,,,
12,,,,,,,,,,
12,,,,,,,,,,
9,,,,,,,,,,
9,,,,,,,,,,
12,,,,,,,,,,
9,,,,,,,,,,
12,,,,,,,,,,
12,,,,,,,,,,
9,,,,,,,,,,
9,,,,,,,,,,
12,,,,,,,,,,
9,,,,,,,,,,
9,,,,,,,,,,
8,,,,,,,,,,
12,,,,,,,,,,
9,,,,,,,,,,
12,,,,,,,,,,
11,,,,,,,,,,
9,,,,,,,,,,
9,,,,,,,,,,
9,,,,,,,,,,
12,,,,,,,,,,
12,,,,,,,,,,
8,,,,,,,,,,
6.3,,,,,,,,,,
11.3,,,,,,,,,,
6.7,,,,,,,,,,
5.7,,,,,,,,,,
8.7,,,,,,,,,,
12.8,,,,,,,,,,
7.3,,,,,,,,,,
6.9,,,,,,,,,,
6.9,,,,,,,,,,
10.8,,,,,,,,,,
8.5,,,,,,,,,,
10.4,,,,,,,,,,
10.4,,,,,,,,,,
6.7,,,,,,,,,,
7.4,,,,,,,,,,
8.5,,,,,,,,,,
4.9,,,,,,,,,,
6.4,,,,,,,,,,
4.6,,,,,,,,,,
8.8,,,,,,,,,,
8.3,,,,,,,,,,
5.8,,,,,,,,,,
9.7,,,,,,,,,,
7.5,,,,,,,,,,
6.9,,,,,,,,,,
10.3,,,,,,,,,,
5.4,,,,,,,,,,
6.7,,,,,,,,,,
10.8,,,,,,,,,,
5.4,,,,,,,,,,
6.7,,,,,,,,,,
8.6,,,,,,,,,,
1.2,,,,,,,,,,
9.7,,,,,,,,,,
9.2,,,,,,,,,,
6.5,,,,,,,,,,
7.2,,,,,,,,,,
5.8,,,,,,,,,,
6.2,,,,,,,,,,
11.5,,,,,,,,,,
11.2,,,,,,,,,,
11,,,,,,,,,,
6.6,,,,,,,,,,
12.2,,,,,,,,,,
8.3,,,,,,,,,,
9.5,,,,,,,,,,
8.4,,,,,,,,,,
8.7,,,,,,,,,,
8.4,,,,,,,,,,
11.9,,,,,,,,,,
9,,,,,,,,,,
12.3,,,,,,,,,,
6.4,,,,,,,,,,
4.4,,,,,,,,,,
9.5,,,,,,,,,,
14,,,,,,,,,,
2,,,,,,,,,,
2.1,,,,,,,,,,
3,,,,,,,,,,
4.2,,,,,,,,,,
9,,,,,,,,,,
7.6,,,,,,,,,,
8,,,,,,,,,,
7,,,,,,,,,,
7,,,,,,,,,,
6,,,,,,,,,,
5,,,,,,,,,,
5.8,,,,,,,,,,
9,,,,,,,,,,
10,,,,,,,,,,
9.7,,,,,,,,,,
9,,,,,,,,,,
9.3,,,,,,,,,,
10,,,,,,,,,,
3.6,,,,,,,,,,
7.1,,,,,,,,,,
7.5,,,,,,,,,,
6,,,,,,,,,,
10.2,,,,,,,,,,
11,,,,,,,,,,
9.1,,,,,,,,,,
12.5,,,,,,,,,,
13.2,,,,,,,,,,
0,,,,,,,,,,
7,,,,,,,,,,
4,,,,,,,,,,
2,,,,,,,,,,
10,,,,,,,,,,
10,,,,,,,,,,
10,,,,,,,,,,
5,,,,,,,,,,
4.1,,,,,,,,,,
7.5,,,,,,,,,,
6.5,,,,,,,,,,
13.6,,,,,,,,,,
10.4,,,,,,,,,,
8.8,,,,,,,,,,
10.5,,,,,,,,,,
8,,,,,,,,,,
8.9,,,,,,,,,,
8.5,,,,,,,,,,
9.5,,,,,,,,,,
10.3,,,,,,,,,,
7.4,,,,,,,,,,
9.8,,,,,,,,,,
8.6,,,,,,,,,,
8.7,,,,,,,,,,
8.4,,,,,,,,,,
12.2,,,,,,,,,,
10.3,,,,,,,,,,
12.1,,,,,,,,,,
9.7,,,,,,,,,,
10.2,,,,,,,,,,
8,,,,,,,,,,
11.4,,,,,,,,,,
10.3,,,,,,,,,,
10.5,,,,,,,,,,
8.1,,,,,,,,,,
7.3,,,,,,,,,,
9.4,,,,,,,,,,
8.5,,,,,,,,,,
11.5,,,,,,,,,,
10.6,,,,,,,,,,
10.1,,,,,,,,,,
10.1,,,,,,,,,,
9.1,,,,,,,,,,
9.8,,,,,,,,,,
11.4,,,,,,,,,,
7.4,,,,,,,,,,
9,,,,,,,,,,
7.4,,,,,,,,,,
7.8,,,,,,,,,,
7.7,,,,,,,,,,
10.1,,,,,,,,,,
10.7,,,,,,,,,,
11.1,,,,,,,,,,
7.3,,,,,,,,,,
9.9,,,,,,,,,,
9.6,,,,,,,,,,
9,,,,,,,,,,
10.5,,,,,,,,,,
9.2,,,,,,,,,,
10.9,,,,,,,,,,
8.6,,,,,,,,,,
11.7,,,,,,,,,,
10,,,,,,,,,,
10.2,,,,,,,,,,
7.8,,,,,,,,,,
6.5,,,,,,,,,,
7,,,,,,,,,,
9.6,,,,,,,,,,
5.4,,,,,,,,,,
7.3,,,,,,,,,,
2,,,,,,,,,,
9.2,,,,,,,,,,
5.2,,,,,,,,,,
1.9,,,,,,,,,,
8.3,,,,,,,,,,
9.9,,,,,,,,,,
7,,,,,,,,,,
7.9,,,,,,,,,,
4.3,,,,,,,,,,
9,,,,,,,,,,
2.2,,,,,,,,,,
7.2,,,,,,,,,,
8,,,,,,,,,,
8,,,,,,,,,,
8.3,,,,,,,,,,
7.8,,,,,,,,,,
8.3,,,,,,,,,,
8.6,,,,,,,,,,
8.2,,,,,,,,,,
9.1,,,,,,,,,,
8.2,,,,,,,,,,
8,,,,,,,,,,
7.8,,,,,,,,,,
6.8,,,,,,,,,,
7.8,,,,,,,,,,
8.1,,,,,,,,,,
9.3,,,,,,,,,,
9,,,,,,,,,,
7,,,,,,,,,,
8,,,,,,,,,,
8,,,,,,,,,,
8.5,,,,,,,,,,
8.4,,,,,,,,,,
7.4,,,,,,,,,,
8.2,,,,,,,,,,
5.2,,,,,,,,,,
6.2,,,,,,,,,,
4,,,,,,,,,,
7,,,,,,,,,,
9,,,,,,,,,,
9,,,,,,,,,,
8.4,,,,,,,,,,
9.6,,,,,,,,,,
8.9,,,,,,,,,,
10,,,,,,,,,,
8.6,,,,,,,,,,
9.2,,,,,,,,,,
8,,,,,,,,,,
10,,,,,,,,,,
12,,,,,,,,,,
10,,,,,,,,,,
12,,,,,,,,,,
9.8,,,,,,,,,,
10,,,,,,,,,,
9.5,,,,,,,,,,
12,,,,,,,,,,
10,,,,,,,,,,
10.5,,,,,,,,,,
10.9,,,,,,,,,,
10.5,,,,,,,,,,
6.2,,,,,,,,,,
5.8,,,,,,,,,,
12,,,,,,,,,,
9.4,,,,,,,,,,
10.6,,,,,,,,,,
6.5,,,,,,,,,,
10.2,,,,,,,,,,
6.6,,,,,,,,,,
13,,,,,,,,,,
5,,,,,,,,,,
10,,,,,,,,,,
7,,,,,,,,,,
7,,,,,,,,,,
7.5,,,,,,,,,,
7.6,,,,,,,,,,
8.6,,,,,,,,,,
6.8,,,,,,,,,,
9,,,,,,,,,,
12,,,,,,,,,,
8.4,,,,,,,,,,
9.8,,,,,,,,,,
9.4,,,,,,,,,,
9.2,,,,,,,,,,
10.4,,,,,,,,,,
10,,,,,,,,,,
9,,,,,,,,,,
12,,,,,,,,,,
14,,,,,,,,,,
13,,,,,,,,,,
8,,,,,,,,,,
11,,,,,,,,,,
8.3,,,,,,,,,,
12,,,,,,,,,,
13,,,,,,,,,,
14,,,,,,,,,,
12,,,,,,,,,,
12,,,,,,,,,,
14,,,,,,,,,,
10,,,,,,,,,,
11,,,,,,,,,,
9,,,,,,,,,,
9,,,,,,,,,,
6.6,,,,,,,,,,
9.3,,,,,,,,,,
14,37.2,,,,,,,,,
9.6,38,,,,,,,,,
12,38,,,,,,,,,
9,37.6,,,,,,,,,
12,37.8,,,,,,,,,
9,37.8,,,,,,,,,
8,37.8,,,,,,,,,
8,37.6,,,,,,,,,
12,37.6,,,,,,,,,
15,37.8,,,,,,,,,
11,37.6,,,,,,,,,
10,,,,,,,,,,
11,37.8,,,,,,,,,
14,37.8,,,,,,,,,
11,37.8,,,,,,,,,
8,38,,,,,,,,,
14,38,,,,,,,,,
12,38.2,,,,,,,,,
15,38.4,,,,,,,,,
15,38.4,,,,,,,,,
10,38.6,,,,,,,,,
7.6,38.6,,,,,,,,,
12,38.4,,,,,,,,,
15,38.4,,,,,,,,,
8,38.4,,,,,,,,,
10,38.2,,,,,,,,,
13,38.2,,,,,,,,,
11.2,38.2,,,,,,,,,
6.7,38.2,,,,,,,,,
7.2,38,,,,,,,,,
9.4,38,,,,,,,,,
7.4,37.8,,,,,,,,,
8.6,38,,,,,,,,,
12.3,38,,,,,,,,,
10,37.8,,,,,,,,,
9.6,37.8,,,,,,,,,
7.8,37.8,,,,,,,,,
10,37.8,,,,,,,,,
11.5,,,,,,,,,,
7.7,,,,,,,,,,
8.8,,,,,,,,,,
10.2,,,,,,,,,,
8.9,,,,,,,,,,
9,,,,,,,,,,
9,,,,,,,,,,
7.8,,,,,,,,,,
9,,,,,,,,,,
10.3,,,,,,,,,,
9,,,,,,,,,,
8,,,,,,,,,,
9.7,,,,,,,,,,
11.8,,,,,,,,,,
9,,,,,,,,,,
10,,,,,,,,,,
14,,,,,,,,,,
9.4,,,,,,,,,,
9,0,,,,,,,,,
9.4,0,,,,,,,,,
9,0,,,,,,,,,
9.7,0,,,,,,,,,
9.6,0,,,,,,,,,
9.8,0,,,,,,,,,
9,0,,,,,,,,,
9.2,0,,,,,,,,,
9.7,,,,,,,,,,
1.2,,,,,,,,,,
10,,,,,,,,,,
7.8,,,,,,,,,,
9.8,,,,,,,,,,
9.2,,,,,,,,,,
7.3,,,,,,,,,,
7.4,,,,,,,,,,
9.8,,,,,,,,,,
8.4,,,,,,,,,,
10,,,,,,,,,,
9.4,,,,,,,,,,
9.4,,,,,,,,,,
11.1,,,,,,,,,,
8.7,,,,,,,,,,
7.7,,,,,,,,,,
9.1,,,,,,,,,,
8.3,,,,,,,,,,
8.8,,,,,,,,,,
6.4,,,,,,,,,,
8.5,,,,,,,,,,
8.9,,,,,,,,,,
8.3,,,,,,,,,,
7.4,,,,,,,,,,
6.6,,,,,,,,,,
9.2,,,,,,,,,,
9.5,,,,,,,,,,
9,,,,,,,,,,
7,,,,,,,,,,
9.4,,,,,,,,,,
13.4,,,,,,,,,,
