Dissolved_Oxygen,salinities,Aquatic_Environment
12,37.2,"Moderate Oxygen, High Salinity Sea (Fish: Snapper, Tuna, Mackerel)"
8,37.6,"Moderate Oxygen, High Salinity Sea (Fish: Snapper, Tuna, Mackerel)"
11.9,36.8,"Moderate Oxygen, High Salinity Sea (Fish: Snapper, Tuna, Mackerel)"
9.4,37.2,"Moderate Oxygen, High Salinity Sea (Fish: Snapper, Tuna, Mackerel)"
8.7,37.6,"Moderate Oxygen, High Salinity Sea (Fish: Snapper, Tuna, Mackerel)"
20,36.8,unknown
3.2,36.8,unknown
15.4,37.2,"Moderate Oxygen, High Salinity Sea (Fish: Snapper, Tuna, Mackerel)"
8.9,37.6,"Moderate Oxygen, High Salinity Sea (Fish: Snapper, Tuna, Mackerel)"
12,36.8,"Moderate Oxygen, High Salinity Sea (Fish: Snapper, Tuna, Mackerel)"
6.1,37.2,unknown
18,37.6,unknown
5.6,36.8,unknown
4.6,3.4,unknown
8.4,3.8,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
16.6,4.2,"High Oxygen, Freshwater River (Fish: Trout, Perch, Guppy)"
1.2,3.4,"Very Low Oxygen, Freshwater Pond (Fish: Carp, Catfish, Goldfish)"
0.4,3.8,"Very Low Oxygen, Freshwater Pond (Fish: Carp, Catfish, Goldfish)"
13.3,4.2,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
14,3.4,"High Oxygen, Freshwater River (Fish: Trout, Perch, Guppy)"
0.5,3.8,"Very Low Oxygen, Freshwater Pond (Fish: Carp, Catfish, Goldfish)"
18.2,4.2,unknown
4.2,3.4,"Very Low Oxygen, Freshwater Pond (Fish: Carp, Catfish, Goldfish)"
4.7,3.8,unknown
6.8,4.2,unknown
1.6,3.4,"Very Low Oxygen, Freshwater Pond (Fish: Carp, Catfish, Goldfish)"
18.5,3.8,unknown
5.1,4.2,unknown
3.9,3.4,"Very Low Oxygen, Freshwater Pond (Fish: Carp, Catfish, Goldfish)"
15,3.8,"High Oxygen, Freshwater River (Fish: Trout, Perch, Guppy)"
11.2,4.2,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
12.9,3.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
18.8,3.8,unknown
17.5,4.2,unknown
1.8,3.4,"Very Low Oxygen, Freshwater Pond (Fish: Carp, Catfish, Goldfish)"
5,3.8,unknown
0.8,4.2,"Very Low Oxygen, Freshwater Pond (Fish: Carp, Catfish, Goldfish)"
2.4,3.4,"Very Low Oxygen, Freshwater Pond (Fish: Carp, Catfish, Goldfish)"
13.3,3.8,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
5.5,4.2,unknown
13.7,3.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
8.9,3.8,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
5.2,4.2,unknown
17.4,3.4,unknown
18.4,36.8,unknown
15,37.2,"Moderate Oxygen, High Salinity Sea (Fish: Snapper, Tuna, Mackerel)"
17.2,37.6,unknown
15.5,36.8,"Moderate Oxygen, High Salinity Sea (Fish: Snapper, Tuna, Mackerel)"
9.9,36.8,"Moderate Oxygen, High Salinity Sea (Fish: Snapper, Tuna, Mackerel)"
6.4,37.2,unknown
12.1,37.6,"Moderate Oxygen, High Salinity Sea (Fish: Snapper, Tuna, Mackerel)"
8.6,36.8,"Moderate Oxygen, High Salinity Sea (Fish: Snapper, Tuna, Mackerel)"
2.3,37.2,unknown
12.2,37.6,"Moderate Oxygen, High Salinity Sea (Fish: Snapper, Tuna, Mackerel)"
13,36.8,"Moderate Oxygen, High Salinity Sea (Fish: Snapper, Tuna, Mackerel)"
8.7,37.2,"Moderate Oxygen, High Salinity Sea (Fish: Snapper, Tuna, Mackerel)"
3,37.6,unknown
0.1,36.8,unknown
15.5,37.2,"Moderate Oxygen, High Salinity Sea (Fish: Snapper, Tuna, Mackerel)"
19,37.6,unknown
3.7,36.8,unknown
19.9,37.2,unknown
0.6,37.6,unknown
9,36.8,"Moderate Oxygen, High Salinity Sea (Fish: Snapper, Tuna, Mackerel)"
5.1,37.2,unknown
9.1,37.6,"Moderate Oxygen, High Salinity Sea (Fish: Snapper, Tuna, Mackerel)"
14.5,36.8,"Moderate Oxygen, High Salinity Sea (Fish: Snapper, Tuna, Mackerel)"
8.7,37.2,"Moderate Oxygen, High Salinity Sea (Fish: Snapper, Tuna, Mackerel)"
4.7,37.6,unknown
14.1,36.8,"Moderate Oxygen, High Salinity Sea (Fish: Snapper, Tuna, Mackerel)"
18.7,37.2,unknown
10.9,37.6,"Moderate Oxygen, High Salinity Sea (Fish: Snapper, Tuna, Mackerel)"
7,3.4,unknown
6,3.8,unknown
0.3,4.2,"Very Low Oxygen, Freshwater Pond (Fish: Carp, Catfish, Goldfish)"
5.6,3.4,unknown
14.8,3.8,"High Oxygen, Freshwater River (Fish: Trout, Perch, Guppy)"
3.8,3.4,"Very Low Oxygen, Freshwater Pond (Fish: Carp, Catfish, Goldfish)"
5.4,3.8,unknown
0.6,4.2,"Very Low Oxygen, Freshwater Pond (Fish: Carp, Catfish, Goldfish)"
8.5,4.2,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
18.4,3.4,unknown
14.3,4.2,"High Oxygen, Freshwater River (Fish: Trout, Perch, Guppy)"
13.5,3.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
15.8,3.8,"High Oxygen, Freshwater River (Fish: Trout, Perch, Guppy)"
3.3,4.2,"Very Low Oxygen, Freshwater Pond (Fish: Carp, Catfish, Goldfish)"
18.5,3.4,unknown
15.6,3.8,"High Oxygen, Freshwater River (Fish: Trout, Perch, Guppy)"
0.5,4.2,"Very Low Oxygen, Freshwater Pond (Fish: Carp, Catfish, Goldfish)"
9.1,3.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
16.7,3.8,"High Oxygen, Freshwater River (Fish: Trout, Perch, Guppy)"
18.6,4.2,unknown
10.3,3.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
17.7,3.8,unknown
7.8,4.2,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
11.6,3.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
3.3,3.8,"Very Low Oxygen, Freshwater Pond (Fish: Carp, Catfish, Goldfish)"
9.5,4.2,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
11.3,3.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
12.3,3.8,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
14.5,4.2,"High Oxygen, Freshwater River (Fish: Trout, Perch, Guppy)"
0.8,3.4,"Very Low Oxygen, Freshwater Pond (Fish: Carp, Catfish, Goldfish)"
7.7,36.8,unknown
15.4,37.2,"Moderate Oxygen, High Salinity Sea (Fish: Snapper, Tuna, Mackerel)"
3.9,37.6,unknown
7.1,36.8,unknown
0.8,37.2,unknown
1.9,37.6,unknown
14.9,36.8,"Moderate Oxygen, High Salinity Sea (Fish: Snapper, Tuna, Mackerel)"
6.6,37.2,unknown
8.9,37.6,"Moderate Oxygen, High Salinity Sea (Fish: Snapper, Tuna, Mackerel)"
19.2,37.2,unknown
8.4,3.8,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
3.3,37.6,unknown
13.4,3.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
8.9,3.8,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
8.5,4.2,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
11.7,3.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
10.5,3.8,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
14.3,4.2,"High Oxygen, Freshwater River (Fish: Trout, Perch, Guppy)"
10.3,3.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
5,3.8,unknown
4.4,4.2,"Very Low Oxygen, Freshwater Pond (Fish: Carp, Catfish, Goldfish)"
7.9,3.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
2.8,3.8,"Very Low Oxygen, Freshwater Pond (Fish: Carp, Catfish, Goldfish)"
5.5,4.2,unknown
12.4,3.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
19.8,3.8,unknown
11.3,4.2,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
19.5,3.4,unknown
10.3,3.8,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
11,4.2,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
1.5,3.4,"Very Low Oxygen, Freshwater Pond (Fish: Carp, Catfish, Goldfish)"
11.5,3.8,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
15.3,4.2,"High Oxygen, Freshwater River (Fish: Trout, Perch, Guppy)"
2.4,3.4,"Very Low Oxygen, Freshwater Pond (Fish: Carp, Catfish, Goldfish)"
1.4,3.8,"Very Low Oxygen, Freshwater Pond (Fish: Carp, Catfish, Goldfish)"
10.2,4.2,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
17.8,3.4,unknown
17.4,3.8,unknown
16.5,4.2,"High Oxygen, Freshwater River (Fish: Trout, Perch, Guppy)"
17.6,3.4,unknown
9.1,4.2,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
15.2,36.8,"Moderate Oxygen, High Salinity Sea (Fish: Snapper, Tuna, Mackerel)"
6.1,37.2,unknown
14.4,37.6,"Moderate Oxygen, High Salinity Sea (Fish: Snapper, Tuna, Mackerel)"
6.2,36.8,unknown
0,37.2,unknown
4.9,37.6,unknown
10.1,36.8,"Moderate Oxygen, High Salinity Sea (Fish: Snapper, Tuna, Mackerel)"
1.6,37.2,unknown
3.6,37.6,unknown
15.3,36.8,"Moderate Oxygen, High Salinity Sea (Fish: Snapper, Tuna, Mackerel)"
9.7,37.2,"Moderate Oxygen, High Salinity Sea (Fish: Snapper, Tuna, Mackerel)"
9.1,37.6,"Moderate Oxygen, High Salinity Sea (Fish: Snapper, Tuna, Mackerel)"
18.2,36.8,unknown
16.8,37.2,unknown
10.5,37.6,"Moderate Oxygen, High Salinity Sea (Fish: Snapper, Tuna, Mackerel)"
12.6,36.8,"Moderate Oxygen, High Salinity Sea (Fish: Snapper, Tuna, Mackerel)"
11,37.2,"Moderate Oxygen, High Salinity Sea (Fish: Snapper, Tuna, Mackerel)"
18.4,37.6,unknown
15.3,36.8,"Moderate Oxygen, High Salinity Sea (Fish: Snapper, Tuna, Mackerel)"
19.8,37.2,unknown
19.6,36.8,unknown
15.3,37.2,"Moderate Oxygen, High Salinity Sea (Fish: Snapper, Tuna, Mackerel)"
5.9,37.6,unknown
3.1,36.8,unknown
5.1,37.6,unknown
12.9,36.8,"Moderate Oxygen, High Salinity Sea (Fish: Snapper, Tuna, Mackerel)"
13.8,37.2,"Moderate Oxygen, High Salinity Sea (Fish: Snapper, Tuna, Mackerel)"
15.2,37.6,"Moderate Oxygen, High Salinity Sea (Fish: Snapper, Tuna, Mackerel)"
15.1,36.8,"Moderate Oxygen, High Salinity Sea (Fish: Snapper, Tuna, Mackerel)"
1,3.4,"Very Low Oxygen, Freshwater Pond (Fish: Carp, Catfish, Goldfish)"
7.4,3.8,unknown
4,4.2,"Very Low Oxygen, Freshwater Pond (Fish: Carp, Catfish, Goldfish)"
11.3,3.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
12.4,3.8,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
12.5,4.2,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
3,3.4,"Very Low Oxygen, Freshwater Pond (Fish: Carp, Catfish, Goldfish)"
2.8,3.8,"Very Low Oxygen, Freshwater Pond (Fish: Carp, Catfish, Goldfish)"
5.3,4.2,unknown
11,3.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
1.3,36.8,unknown
8.7,37.2,"Moderate Oxygen, High Salinity Sea (Fish: Snapper, Tuna, Mackerel)"
6,37.6,unknown
18,36.8,unknown
14.9,37.2,"Moderate Oxygen, High Salinity Sea (Fish: Snapper, Tuna, Mackerel)"
18.2,37.6,unknown
18.2,36.8,unknown
14.6,37.2,"Moderate Oxygen, High Salinity Sea (Fish: Snapper, Tuna, Mackerel)"
16.1,37.6,"Moderate Oxygen, High Salinity Sea (Fish: Snapper, Tuna, Mackerel)"
18.6,36.8,unknown
18.8,37.2,unknown
19.1,37.6,unknown
14.8,36.8,"Moderate Oxygen, High Salinity Sea (Fish: Snapper, Tuna, Mackerel)"
18,37.2,unknown
4.3,37.6,unknown
6.5,36.8,unknown
2.2,37.2,unknown
0.2,37.6,unknown
1.5,36.8,unknown
5,37.2,unknown
4.7,37.6,unknown
14.4,36.8,"Moderate Oxygen, High Salinity Sea (Fish: Snapper, Tuna, Mackerel)"
12.9,37.2,"Moderate Oxygen, High Salinity Sea (Fish: Snapper, Tuna, Mackerel)"
8.5,37.6,"Moderate Oxygen, High Salinity Sea (Fish: Snapper, Tuna, Mackerel)"
18.3,36.8,unknown
2,37.2,unknown
6.8,36.8,unknown
17,37.2,unknown
19,37.6,unknown
17.2,36.8,unknown
10,3.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
6.6,3.8,unknown
0.8,4.2,"Very Low Oxygen, Freshwater Pond (Fish: Carp, Catfish, Goldfish)"
3,3.4,"Very Low Oxygen, Freshwater Pond (Fish: Carp, Catfish, Goldfish)"
12.3,3.8,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
19.9,4.2,unknown
13.3,3.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
9.5,3.8,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
7.1,4.2,unknown
10.7,3.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
2.4,3.8,"Very Low Oxygen, Freshwater Pond (Fish: Carp, Catfish, Goldfish)"
4.3,4.2,"Very Low Oxygen, Freshwater Pond (Fish: Carp, Catfish, Goldfish)"
15.9,3.8,"High Oxygen, Freshwater River (Fish: Trout, Perch, Guppy)"
3.2,4.2,"Very Low Oxygen, Freshwater Pond (Fish: Carp, Catfish, Goldfish)"
16.6,3.4,"High Oxygen, Freshwater River (Fish: Trout, Perch, Guppy)"
7,4.2,unknown
1.4,3.4,"Very Low Oxygen, Freshwater Pond (Fish: Carp, Catfish, Goldfish)"
16.2,3.8,"High Oxygen, Freshwater River (Fish: Trout, Perch, Guppy)"
11.6,4.2,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
8.3,3.8,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
17.9,3.4,unknown
16.7,36.8,unknown
2.2,37.6,unknown
1.8,36.8,unknown
2.3,36.8,unknown
3,3.4,"Very Low Oxygen, Freshwater Pond (Fish: Carp, Catfish, Goldfish)"
17.6,4.2,unknown
5.2,3.4,unknown
5.6,3.8,unknown
5.9,3.4,unknown
12,4.2,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
2.4,3.8,"Very Low Oxygen, Freshwater Pond (Fish: Carp, Catfish, Goldfish)"
14.5,4.2,"High Oxygen, Freshwater River (Fish: Trout, Perch, Guppy)"
2.2,3.8,"Very Low Oxygen, Freshwater Pond (Fish: Carp, Catfish, Goldfish)"
6.5,4.2,unknown
9.3,3.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
10.9,4.2,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
13,3.8,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
16.1,4.2,"High Oxygen, Freshwater River (Fish: Trout, Perch, Guppy)"
5,3.4,unknown
13.4,3.8,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
17.2,4.2,unknown
4.7,3.8,unknown
13.4,3.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
9.5,4.2,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
2.3,36.8,unknown
6.4,37.2,unknown
0.7,37.6,unknown
1.1,37.2,unknown
17.6,37.6,unknown
8.1,36.8,"Moderate Oxygen, High Salinity Sea (Fish: Snapper, Tuna, Mackerel)"
4.6,37.2,unknown
4.8,37.6,unknown
2.2,36.8,unknown
1.9,37.2,unknown
6.7,37.6,unknown
2.6,36.8,unknown
17.5,36.8,unknown
0.5,37.2,unknown
1.6,37.6,unknown
11.9,37.2,"Moderate Oxygen, High Salinity Sea (Fish: Snapper, Tuna, Mackerel)"
17,36.8,unknown
4.2,37.6,unknown
7.6,36.8,unknown
12.8,37.6,"Moderate Oxygen, High Salinity Sea (Fish: Snapper, Tuna, Mackerel)"
4.3,37.2,unknown
16.4,3.4,"High Oxygen, Freshwater River (Fish: Trout, Perch, Guppy)"
3,3.8,"Very Low Oxygen, Freshwater Pond (Fish: Carp, Catfish, Goldfish)"
9,3.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
3.9,4.2,"Very Low Oxygen, Freshwater Pond (Fish: Carp, Catfish, Goldfish)"
14.5,3.8,"High Oxygen, Freshwater River (Fish: Trout, Perch, Guppy)"
17.5,4.2,unknown
14,3.4,"High Oxygen, Freshwater River (Fish: Trout, Perch, Guppy)"
2.8,3.8,"Very Low Oxygen, Freshwater Pond (Fish: Carp, Catfish, Goldfish)"
5.5,3.4,unknown
14.4,4.2,"High Oxygen, Freshwater River (Fish: Trout, Perch, Guppy)"
0.4,3.8,"Very Low Oxygen, Freshwater Pond (Fish: Carp, Catfish, Goldfish)"
19.8,4.2,unknown
12.2,3.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
15.9,3.8,"High Oxygen, Freshwater River (Fish: Trout, Perch, Guppy)"
7.2,3.4,unknown
5.3,3.8,unknown
1.7,4.2,"Very Low Oxygen, Freshwater Pond (Fish: Carp, Catfish, Goldfish)"
7.9,3.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
0.2,4.2,"Very Low Oxygen, Freshwater Pond (Fish: Carp, Catfish, Goldfish)"
0.2,36.8,unknown
8,37.2,"Moderate Oxygen, High Salinity Sea (Fish: Snapper, Tuna, Mackerel)"
7.8,36.8,"Moderate Oxygen, High Salinity Sea (Fish: Snapper, Tuna, Mackerel)"
7.2,37.6,unknown
2.4,37.2,unknown
9.3,37.6,"Moderate Oxygen, High Salinity Sea (Fish: Snapper, Tuna, Mackerel)"
11.3,36.8,"Moderate Oxygen, High Salinity Sea (Fish: Snapper, Tuna, Mackerel)"
16.3,37.2,"Moderate Oxygen, High Salinity Sea (Fish: Snapper, Tuna, Mackerel)"
13.3,36.8,"Moderate Oxygen, High Salinity Sea (Fish: Snapper, Tuna, Mackerel)"
10.1,37.6,"Moderate Oxygen, High Salinity Sea (Fish: Snapper, Tuna, Mackerel)"
8,37.2,"Moderate Oxygen, High Salinity Sea (Fish: Snapper, Tuna, Mackerel)"
18.1,37.6,unknown
16.8,36.8,unknown
2.3,37.2,unknown
10.1,36.8,"Moderate Oxygen, High Salinity Sea (Fish: Snapper, Tuna, Mackerel)"
6.2,37.2,unknown
3.4,4.2,"Very Low Oxygen, Freshwater Pond (Fish: Carp, Catfish, Goldfish)"
16.7,36.8,unknown
19.7,37.2,unknown
4.8,36.8,unknown
5.7,37.6,unknown
10.6,3.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
11.1,4.2,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
10.5,3.8,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
10.7,3.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
12.7,4.2,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
18.4,3.8,unknown
1.6,3.4,"Very Low Oxygen, Freshwater Pond (Fish: Carp, Catfish, Goldfish)"
13.1,4.2,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
6.8,3.8,unknown
2,3.4,"Very Low Oxygen, Freshwater Pond (Fish: Carp, Catfish, Goldfish)"
11.3,4.2,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
6.9,3.4,unknown
14.9,3.4,"High Oxygen, Freshwater River (Fish: Trout, Perch, Guppy)"
0.6,4.2,"Very Low Oxygen, Freshwater Pond (Fish: Carp, Catfish, Goldfish)"
12.7,3.8,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
17.7,3.4,unknown
6.9,36.8,unknown
16.3,37.6,"Moderate Oxygen, High Salinity Sea (Fish: Snapper, Tuna, Mackerel)"
7.7,37.2,unknown
2.7,36.8,unknown
3.9,36.8,unknown
9.2,37.2,"Moderate Oxygen, High Salinity Sea (Fish: Snapper, Tuna, Mackerel)"
9,36.8,"Moderate Oxygen, High Salinity Sea (Fish: Snapper, Tuna, Mackerel)"
16.9,36.8,unknown
0.2,37.2,unknown
13.6,37.2,"Moderate Oxygen, High Salinity Sea (Fish: Snapper, Tuna, Mackerel)"
19.3,3.4,unknown
6.7,4.2,unknown
11.6,3.8,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
12.3,3.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
19.2,4.2,unknown
12.2,3.8,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
10.8,3.8,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
2.6,3.4,"Very Low Oxygen, Freshwater Pond (Fish: Carp, Catfish, Goldfish)"
0,4.2,"Very Low Oxygen, Freshwater Pond (Fish: Carp, Catfish, Goldfish)"
18.9,3.8,unknown
10.1,3.8,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
16.6,3.4,"High Oxygen, Freshwater River (Fish: Trout, Perch, Guppy)"
9.5,4.2,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
12,3.8,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
2,36.8,unknown
13.6,37.6,"Moderate Oxygen, High Salinity Sea (Fish: Snapper, Tuna, Mackerel)"
17.5,37.2,unknown
2.5,36.8,unknown
4.1,37.2,unknown
2.9,36.8,unknown
17,37.6,unknown
16.8,37.2,unknown
0.1,36.8,unknown
3.8,37.6,unknown
10.6,37.2,"Moderate Oxygen, High Salinity Sea (Fish: Snapper, Tuna, Mackerel)"
14.8,36.8,"Moderate Oxygen, High Salinity Sea (Fish: Snapper, Tuna, Mackerel)"
0.7,37.6,unknown
8,3.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
20,4.2,unknown
2.8,3.8,"Very Low Oxygen, Freshwater Pond (Fish: Carp, Catfish, Goldfish)"
0.2,32.0,unknown
16.2,4.2,"High Oxygen, Freshwater River (Fish: Trout, Perch, Guppy)"
17.5,3.8,unknown
12.6,3.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
2.9,3.8,"Very Low Oxygen, Freshwater Pond (Fish: Carp, Catfish, Goldfish)"
1.7,4.2,"Very Low Oxygen, Freshwater Pond (Fish: Carp, Catfish, Goldfish)"
19,3.8,unknown
6.6,3.4,unknown
10.2,36.8,"Moderate Oxygen, High Salinity Sea (Fish: Snapper, Tuna, Mackerel)"
13.5,37.6,"Moderate Oxygen, High Salinity Sea (Fish: Snapper, Tuna, Mackerel)"
8.6,37.2,"Moderate Oxygen, High Salinity Sea (Fish: Snapper, Tuna, Mackerel)"
17.9,36.8,unknown
13.7,37.6,"Moderate Oxygen, High Salinity Sea (Fish: Snapper, Tuna, Mackerel)"
3.8,37.2,unknown
6,36.8,unknown
15,37.6,"Moderate Oxygen, High Salinity Sea (Fish: Snapper, Tuna, Mackerel)"
10.4,37.2,"Moderate Oxygen, High Salinity Sea (Fish: Snapper, Tuna, Mackerel)"
15,36.8,"Moderate Oxygen, High Salinity Sea (Fish: Snapper, Tuna, Mackerel)"
1.8,36.8,unknown
11.7,37.6,"Moderate Oxygen, High Salinity Sea (Fish: Snapper, Tuna, Mackerel)"
12.3,37.2,"Moderate Oxygen, High Salinity Sea (Fish: Snapper, Tuna, Mackerel)"
3.2,36.8,unknown
6.3,37.6,unknown
1.8,37.2,unknown
4.2,3.4,"Very Low Oxygen, Freshwater Pond (Fish: Carp, Catfish, Goldfish)"
2,4.2,"Very Low Oxygen, Freshwater Pond (Fish: Carp, Catfish, Goldfish)"
17.9,3.8,unknown
15.7,3.4,"High Oxygen, Freshwater River (Fish: Trout, Perch, Guppy)"
8.8,4.2,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
7.9,3.8,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
17.2,3.4,unknown
15.6,4.2,"High Oxygen, Freshwater River (Fish: Trout, Perch, Guppy)"
17,3.8,unknown
5.8,3.4,unknown
8.8,4.2,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
1.7,3.8,"Very Low Oxygen, Freshwater Pond (Fish: Carp, Catfish, Goldfish)"
9.1,3.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
14.9,4.2,"High Oxygen, Freshwater River (Fish: Trout, Perch, Guppy)"
7.1,3.8,unknown
1.1,3.4,"Very Low Oxygen, Freshwater Pond (Fish: Carp, Catfish, Goldfish)"
9.4,36.8,"Moderate Oxygen, High Salinity Sea (Fish: Snapper, Tuna, Mackerel)"
11.2,37.6,"Moderate Oxygen, High Salinity Sea (Fish: Snapper, Tuna, Mackerel)"
19.7,37.2,unknown
11.4,36.8,"Moderate Oxygen, High Salinity Sea (Fish: Snapper, Tuna, Mackerel)"
5.9,37.6,unknown
10.9,37.2,"Moderate Oxygen, High Salinity Sea (Fish: Snapper, Tuna, Mackerel)"
10.2,36.8,"Moderate Oxygen, High Salinity Sea (Fish: Snapper, Tuna, Mackerel)"
16.8,37.6,unknown
7.1,37.2,unknown
3.5,36.8,unknown
18.6,37.6,unknown
7.8,37.2,"Moderate Oxygen, High Salinity Sea (Fish: Snapper, Tuna, Mackerel)"
12.9,36.8,"Moderate Oxygen, High Salinity Sea (Fish: Snapper, Tuna, Mackerel)"
17.7,37.6,unknown
13.6,3.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
10,25.0,unknown
2.8,3.8,"Very Low Oxygen, Freshwater Pond (Fish: Carp, Catfish, Goldfish)"
11.2,3.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
