air_temp,aerosols,Land_Type
10.2,2.102012666,Wetland Carbon Sink Restoration
11.5,0.013983763,Unknown
13.3,1.559859412,Wetland Carbon Sink Restoration
10.9,2.318907682,Wetland Carbon Sink Restoration
11.5,0.467734012,Unknown
13.4,0.173134383,Unknown
11.6,0.87409822,Unknown
10.9,0.102365021,Unknown
11.7,1.433103351,Wetland Carbon Sink Restoration
14.2,1.466105358,Wetland Carbon Sink Restoration
13.4,2.465030646,Wetland Carbon Sink Restoration
12.6,2.934877699,Wetland Carbon Sink Restoration
12.4,1.631149805,Wetland Carbon Sink Restoration
14.0,0.362040892,Unknown
9.9,0.881863983,Unknown
10.8,1.740841758,Wetland Carbon Sink Restoration
14.8,3.352976409,Unknown
15.4,2.778067401,Wetland Carbon Sink Restoration
13.4,2.584100711,Wetland Carbon Sink Restoration
10.1,2.329919728,Wetland Carbon Sink Restoration
10.0,2.847728519,Wetland Carbon Sink Restoration
14.7,2.002270756,Wetland Carbon Sink Restoration
11.6,1.871861307,Wetland Carbon Sink Restoration
10.7,0.089110112,Unknown
11.7,2.157457089,Wetland Carbon Sink Restoration
10.8,2.109770819,Wetland Carbon Sink Restoration
13.4,2.982499714,Wetland Carbon Sink Restoration
10.8,1.070712285,Wetland Carbon Sink Restoration
15.8,1.226496121,Wetland Carbon Sink Restoration
9.8,0.44279117,Unknown
15.4,0.136792197,Unknown
11.7,2.685607295,Wetland Carbon Sink Restoration
14.1,0.973293128,Unknown
18.8,3.022046906,Unknown
13.7,1.682749077,Wetland Carbon Sink Restoration
14.3,1.983335338,Wetland Carbon Sink Restoration
10.4,2.863768807,Wetland Carbon Sink Restoration
12.1,3.503849252,Unknown
11.8,2.107525181,Wetland Carbon Sink Restoration
10.1,1.264692584,Wetland Carbon Sink Restoration
11.5,2.224238855,Wetland Carbon Sink Restoration
14.6,2.555536412,Wetland Carbon Sink Restoration
11.0,0.540888511,Unknown
10.5,0.901214818,Unknown
13.9,2.973659683,Wetland Carbon Sink Restoration
11.7,0.30797012,Unknown
11.7,2.054180713,Wetland Carbon Sink Restoration
11.3,1.711187599,Wetland Carbon Sink Restoration
10.7,3.354679315,Unknown
11.7,2.066797928,Wetland Carbon Sink Restoration
13.5,3.192916378,Unknown
11.1,0.236748538,Unknown
11.8,2.34284065,Wetland Carbon Sink Restoration
10.7,0.567039729,Unknown
15.4,2.539479255,Wetland Carbon Sink Restoration
12.9,0.003119569,Unknown
12.4,0.322362576,Unknown
13.4,1.618823173,Wetland Carbon Sink Restoration
13.0,0.735192561,Unknown
10.9,2.430002378,Wetland Carbon Sink Restoration
13.8,1.249841228,Wetland Carbon Sink Restoration
10.8,1.783524121,Wetland Carbon Sink Restoration
16.1,1.465524182,Wetland Carbon Sink Restoration
11.1,2.98420352,Wetland Carbon Sink Restoration
11.1,0.477687365,Unknown
12.7,1.271093517,Wetland Carbon Sink Restoration
10.3,1.244328122,Wetland Carbon Sink Restoration
15.3,2.691866002,Wetland Carbon Sink Restoration
10.6,1.424418854,Wetland Carbon Sink Restoration
9.9,1.491484549,Integrated Mountain Ecosystem Management
15.3,2.656267818,Wetland Carbon Sink Restoration
10.8,0.076796431,Unknown
15.4,1.643407821,Wetland Carbon Sink Restoration
9.9,2.82301354,Unknown
14.7,1.768234841,Wetland Carbon Sink Restoration
10.0,0.028259798,Unknown
14.4,2.097828724,Wetland Carbon Sink Restoration
13.4,1.973010174,Wetland Carbon Sink Restoration
11.6,1.286596445,Wetland Carbon Sink Restoration
11.2,2.711373019,Wetland Carbon Sink Restoration
13.3,3.065458914,Unknown
11.4,1.615002296,Wetland Carbon Sink Restoration
14.6,2.994579103,Wetland Carbon Sink Restoration
12.3,3.382678139,Unknown
11.8,1.517470892,Wetland Carbon Sink Restoration
10.7,1.0949067,Wetland Carbon Sink Restoration
11.1,1.119113191,Wetland Carbon Sink Restoration
13.8,1.213156474,Wetland Carbon Sink Restoration
14.4,1.355356649,Wetland Carbon Sink Restoration
11.2,2.10995283,Wetland Carbon Sink Restoration
13.2,0.43865952,Unknown
10.2,1.384483076,Wetland Carbon Sink Restoration
14.8,1.941942793,Wetland Carbon Sink Restoration
14.9,1.444952028,Wetland Carbon Sink Restoration
13.8,1.490935836,Wetland Carbon Sink Restoration
15.6,0.692006004,Unknown
16.1,1.185254799,Wetland Carbon Sink Restoration
11.2,3.533723852,Unknown
13.0,0.996977979,Unknown
17.4,1.193565708,Wetland Carbon Sink Restoration
11.5,1.044596472,Wetland Carbon Sink Restoration
11.5,2.727302847,Wetland Carbon Sink Restoration
12.0,0.636032477,Unknown
12.1,3.451511621,Unknown
16.2,2.022350172,Wetland Carbon Sink Restoration
11.2,3.602298519,Unknown
16.3,0.449774955,Unknown
15.8,0.838413261,Unknown
11.8,2.709526921,Wetland Carbon Sink Restoration
13.0,1.533927447,Wetland Carbon Sink Restoration
11.1,0.816716627,Unknown
11.5,0.669144828,Unknown
13.9,2.966388656,Wetland Carbon Sink Restoration
15.8,0.933863304,Unknown
11.7,3.262450679,Unknown
13.2,1.016630823,Wetland Carbon Sink Restoration
15.7,1.580738094,Wetland Carbon Sink Restoration
12.9,2.794148472,Wetland Carbon Sink Restoration
11.2,1.898229805,Wetland Carbon Sink Restoration
15.1,1.295036945,Wetland Carbon Sink Restoration
17.7,3.641559304,Unknown
11.7,0.241676495,Unknown
14.7,2.844336541,Wetland Carbon Sink Restoration
15.7,0.4135117,Unknown
11.2,3.456186086,Unknown
14.9,2.487695859,Wetland Carbon Sink Restoration
18.1,1.720433123,Wetland Carbon Sink Restoration
12.8,3.163371312,Unknown
18.0,2.522748872,Wetland Carbon Sink Restoration
11.2,0.950940159,Unknown
15.4,0.980648526,Unknown
11.6,2.51457164,Wetland Carbon Sink Restoration
17.8,2.993474242,Wetland Carbon Sink Restoration
11.2,2.191748302,Wetland Carbon Sink Restoration
11.6,2.776862597,Wetland Carbon Sink Restoration
12.0,0.214210888,Unknown
11.4,2.494755556,Wetland Carbon Sink Restoration
12.3,0.030132791,Unknown
15.8,1.223215521,Wetland Carbon Sink Restoration
12.9,1.762641676,Wetland Carbon Sink Restoration
11.2,0.897156894,Unknown
17.2,1.901040419,Wetland Carbon Sink Restoration
11.6,2.354550415,Wetland Carbon Sink Restoration
17.7,0.899427626,Unknown
13.0,0.165875532,Unknown
11.4,0.43111963,Unknown
12.9,2.534515255,Wetland Carbon Sink Restoration
11.1,2.84192027,Wetland Carbon Sink Restoration
16.2,0.484142359,Unknown
11.2,2.686167507,Wetland Carbon Sink Restoration
11.2,1.05780036,Wetland Carbon Sink Restoration
16.4,2.854450643,Wetland Carbon Sink Restoration
18.0,3.107317973,Unknown
11.5,3.025865643,Unknown
15.5,0.222763249,Unknown
16.3,2.717329864,Wetland Carbon Sink Restoration
17.4,0.252995861,Unknown
16.1,0.930330669,Unknown
15.6,2.571106784,Wetland Carbon Sink Restoration
11.0,0.025534465,Unknown
13.6,0.402937821,Unknown
12.9,2.22229318,Wetland Carbon Sink Restoration
11.5,3.324284912,Unknown
11.1,0.726817886,Unknown
18.1,1.296211035,Wetland Carbon Sink Restoration
11.1,2.296250092,Wetland Carbon Sink Restoration
17.8,1.029917696,Wetland Carbon Sink Restoration
11.3,0.739865963,Unknown
17.2,3.042902455,Unknown
11.0,0.159050686,Unknown
16.4,1.983515459,Wetland Carbon Sink Restoration
12.5,1.477568328,Wetland Carbon Sink Restoration
11.1,0.536383926,Unknown
11.2,0.745076473,Unknown
12.4,3.51681648,Unknown
11.4,3.060782942,Unknown
16.8,0.477789713,Unknown
18.0,2.617007771,Wetland Carbon Sink Restoration
10.9,0.191914459,Unknown
11.2,3.44469676,Unknown
14.3,3.631709351,Unknown
12.7,0.933995307,Unknown
17.9,0.939421984,Unknown
11.2,2.681471983,Wetland Carbon Sink Restoration
11.1,0.199772688,Unknown
11.8,1.110892791,Wetland Carbon Sink Restoration
15.8,2.38834805,Wetland Carbon Sink Restoration
11.3,3.387508065,Unknown
12.8,2.180339318,Wetland Carbon Sink Restoration
14.3,3.588628391,Unknown
12.9,3.274268547,Unknown
13.6,1.346437563,Wetland Carbon Sink Restoration
16.9,3.394272777,Unknown
13.8,3.431309014,Unknown
12.8,1.039729726,Wetland Carbon Sink Restoration
12.4,2.455368236,Wetland Carbon Sink Restoration
13.0,2.166668278,Wetland Carbon Sink Restoration
17.5,0.118546942,Unknown
19.1,2.38176529,Wetland Carbon Sink Restoration
14.5,0.244617259,Unknown
13.1,1.321927823,Wetland Carbon Sink Restoration
12.8,1.07836889,Wetland Carbon Sink Restoration
17.3,2.971641406,Wetland Carbon Sink Restoration
12.9,1.828282022,Wetland Carbon Sink Restoration
16.2,0.643328561,Unknown
12.7,0.875588243,Unknown
19.6,1.777984857,Wetland Carbon Sink Restoration
16.8,0.983126198,Unknown
12.7,1.122503626,Wetland Carbon Sink Restoration
17.4,0.988467541,Unknown
15.6,0.422785435,Unknown
12.6,1.82237573,Wetland Carbon Sink Restoration
18.5,1.381831795,Wetland Carbon Sink Restoration
15.8,3.228849823,Unknown
14.4,2.884953682,Wetland Carbon Sink Restoration
15.2,1.563953753,Wetland Carbon Sink Restoration
18.6,0.444637597,Unknown
12.7,1.225029439,Wetland Carbon Sink Restoration
13.2,2.10457139,Wetland Carbon Sink Restoration
12.7,2.85590869,Wetland Carbon Sink Restoration
13.3,2.244668675,Wetland Carbon Sink Restoration
14.6,2.463931373,Wetland Carbon Sink Restoration
13.0,1.019429978,Wetland Carbon Sink Restoration
13.6,1.936339756,Wetland Carbon Sink Restoration
14.7,2.847100751,Wetland Carbon Sink Restoration
12.4,1.10432007,Wetland Carbon Sink Restoration
18.9,1.638683286,Wetland Carbon Sink Restoration
17.9,3.057552258,Unknown
17.4,0.736701412,Unknown
18.7,0.949852081,Unknown
12.8,2.049128146,Wetland Carbon Sink Restoration
14.1,2.063218508,Wetland Carbon Sink Restoration
14.7,3.345639226,Unknown
17.6,1.200602758,Wetland Carbon Sink Restoration
19.2,0.860730247,Unknown
14.9,2.854902636,Wetland Carbon Sink Restoration
12.9,0.276678662,Unknown
17.7,2.639127551,Wetland Carbon Sink Restoration
15.3,2.176127016,Wetland Carbon Sink Restoration
12.7,2.51414288,Wetland Carbon Sink Restoration
18.6,0.450720375,Unknown
12.7,0.512566945,Unknown
17.9,0.039025949,Unknown
14.9,1.596574418,Wetland Carbon Sink Restoration
15.1,1.383811739,Wetland Carbon Sink Restoration
13.1,0.504837789,Unknown
18.2,1.80480893,Wetland Carbon Sink Restoration
13.0,2.45519781,Wetland Carbon Sink Restoration
12.7,2.720550634,Wetland Carbon Sink Restoration
17.0,0.415843112,Unknown
18.6,0.519798504,Unknown
14.9,0.624712504,Unknown
18.4,2.267292537,Wetland Carbon Sink Restoration
12.9,1.63457373,Wetland Carbon Sink Restoration
16.5,3.24152142,Unknown
12.7,1.355483663,Wetland Carbon Sink Restoration
14.0,3.358083565,Unknown
13.2,2.281908343,Wetland Carbon Sink Restoration
15.6,2.055363665,Wetland Carbon Sink Restoration
18.8,1.972341941,Wetland Carbon Sink Restoration
12.8,1.267242311,Wetland Carbon Sink Restoration
12.6,1.288020746,Wetland Carbon Sink Restoration
12.4,0.114515121,Unknown
19.2,2.685412866,Wetland Carbon Sink Restoration
18.9,1.620007156,Wetland Carbon Sink Restoration
12.4,3.359850537,Unknown
17.2,0.618238578,Unknown
12.9,1.832653717,Wetland Carbon Sink Restoration
15.1,2.447489176,Wetland Carbon Sink Restoration
16.5,0.954059866,Unknown
12.3,2.984761084,Wetland Carbon Sink Restoration
14.6,2.989580562,Wetland Carbon Sink Restoration
14.5,1.506316029,Wetland Carbon Sink Restoration
16.0,1.1693527,Wetland Carbon Sink Restoration
19.2,0.171363326,Unknown
12.3,2.124368005,Wetland Carbon Sink Restoration
12.3,3.119991774,Unknown
13.7,1.368329685,Wetland Carbon Sink Restoration
18.6,1.634536762,Wetland Carbon Sink Restoration
12.7,1.011967266,Wetland Carbon Sink Restoration
15.6,1.598032831,Wetland Carbon Sink Restoration
14.6,1.081819056,Wetland Carbon Sink Restoration
12.7,2.304707498,Wetland Carbon Sink Restoration
12.9,2.660735674,Wetland Carbon Sink Restoration
18.2,0.335759846,Unknown
12.7,2.745366372,Wetland Carbon Sink Restoration
15.3,3.353316958,Unknown
13.4,1.084454066,Wetland Carbon Sink Restoration
12.7,1.347423302,Wetland Carbon Sink Restoration
13.0,2.041212437,Wetland Carbon Sink Restoration
18.4,2.162262376,Wetland Carbon Sink Restoration
12.3,0.296015056,Unknown
19.4,2.887396555,Wetland Carbon Sink Restoration
17.1,2.225502661,Wetland Carbon Sink Restoration
14.7,1.01563178,Wetland Carbon Sink Restoration
13.2,3.216704929,Unknown
13.3,2.700859442,Wetland Carbon Sink Restoration
18.2,2.877527118,Wetland Carbon Sink Restoration
18.4,1.557940783,Wetland Carbon Sink Restoration
13.1,3.547043842,Unknown
12.2,1.392373254,Wetland Carbon Sink Restoration
16.2,1.912155241,Wetland Carbon Sink Restoration
12.8,1.207499364,Wetland Carbon Sink Restoration
15.6,2.70021948,Wetland Carbon Sink Restoration
18.2,1.866373197,Wetland Carbon Sink Restoration
18.5,3.125068971,Unknown
12.1,1.616253836,Wetland Carbon Sink Restoration
19.0,1.507588328,Wetland Carbon Sink Restoration
12.0,2.664886457,Wetland Carbon Sink Restoration
19.2,2.197621059,Wetland Carbon Sink Restoration
13.8,3.618808156,Unknown
13.7,3.355540694,Unknown
14.1,3.521835611,Unknown
18.7,1.347031086,Wetland Carbon Sink Restoration
12.9,3.63608927,Unknown
16.6,1.255484602,Wetland Carbon Sink Restoration
17.2,3.544712747,Unknown
14.1,3.34276914,Unknown
13.0,1.009897382,Wetland Carbon Sink Restoration
11.9,3.504264051,Unknown
12.7,0.320725146,Unknown
12.4,0.105617901,Unknown
13.8,1.121021318,Wetland Carbon Sink Restoration
17.2,2.424954049,Wetland Carbon Sink Restoration
13.5,3.648634471,Unknown
18.6,3.403084066,Unknown
18.8,1.233579015,Wetland Carbon Sink Restoration
17.6,2.511761926,Wetland Carbon Sink Restoration
12.1,0.022566101,Unknown
12.7,2.20929334,Wetland Carbon Sink Restoration
19.2,1.126744603,Wetland Carbon Sink Restoration
12.8,0.534657812,Unknown
14.3,0.250982464,Unknown
16.9,0.040022126,Unknown
19.3,2.142189621,Wetland Carbon Sink Restoration
12.3,3.444227544,Unknown
17.9,1.893079566,Wetland Carbon Sink Restoration
12.3,1.8799939,Wetland Carbon Sink Restoration
12.4,0.239410504,Unknown
12.1,2.51939102,Wetland Carbon Sink Restoration
18.3,0.694503079,Unknown
19.3,2.876998395,Wetland Carbon Sink Restoration
13.1,0.766238871,Unknown
13.6,2.209399241,Wetland Carbon Sink Restoration
18.0,2.604210158,Wetland Carbon Sink Restoration
12.6,2.461359592,Wetland Carbon Sink Restoration
13.2,0.839630469,Unknown
19.0,1.863563606,Wetland Carbon Sink Restoration
13.0,0.349773943,Unknown
18.4,2.343429182,Wetland Carbon Sink Restoration
17.8,2.186328859,Wetland Carbon Sink Restoration
13.4,1.521280486,Wetland Carbon Sink Restoration
14.3,1.879315112,Wetland Carbon Sink Restoration
13.3,1.608748379,Wetland Carbon Sink Restoration
11.9,0.616109854,Unknown
18.9,2.560218761,Wetland Carbon Sink Restoration
17.5,2.862921998,Wetland Carbon Sink Restoration
12.6,3.032097529,Unknown
17.3,1.740687259,Wetland Carbon Sink Restoration
12.9,1.946726412,Wetland Carbon Sink Restoration
12.7,1.310355059,Wetland Carbon Sink Restoration
13.0,2.300536007,Wetland Carbon Sink Restoration
15.9,2.588273217,Wetland Carbon Sink Restoration
17.4,0.456491186,Unknown
14.2,1.893354526,Wetland Carbon Sink Restoration
18.8,2.267829004,Wetland Carbon Sink Restoration
12.8,2.975717609,Wetland Carbon Sink Restoration
12.7,0.553910166,Unknown
16.4,1.462143058,Wetland Carbon Sink Restoration
19.0,2.82142868,Wetland Carbon Sink Restoration
12.6,2.206424164,Wetland Carbon Sink Restoration
19.3,0.284565981,Unknown
13.1,0.870201498,Unknown
12.5,0.74238397,Unknown
14.5,2.155197022,Wetland Carbon Sink Restoration
19.2,1.872036631,Wetland Carbon Sink Restoration
12.8,2.325306178,Wetland Carbon Sink Restoration
12.4,3.234344225,Unknown
12.4,0.428273481,Unknown
15.0,1.834030992,Wetland Carbon Sink Restoration
12.8,2.558229148,Wetland Carbon Sink Restoration
16.2,0.592284993,Unknown
16.9,3.468064368,Unknown
15.4,3.140034848,Unknown
15.5,0.375325263,Unknown
13.4,1.933593996,Wetland Carbon Sink Restoration
15.3,1.194545668,Wetland Carbon Sink Restoration
13.5,2.848562827,Wetland Carbon Sink Restoration
16.2,2.416222425,Wetland Carbon Sink Restoration
13.6,0.16531459,Unknown
15.5,3.56612084,Unknown
13.6,2.915732383,Wetland Carbon Sink Restoration
16.8,3.106829311,Unknown
16.3,0.637495279,Unknown
15.4,2.163555678,Wetland Carbon Sink Restoration
16.3,0.924457923,Unknown
15.5,1.714248332,Wetland Carbon Sink Restoration
16.6,1.765175118,Wetland Carbon Sink Restoration
15.7,2.589815065,Wetland Carbon Sink Restoration
15.6,2.805167511,Wetland Carbon Sink Restoration
15.2,0.448843375,Unknown
14.9,1.150098802,Wetland Carbon Sink Restoration
15.7,3.578677732,Unknown
16.4,1.259224621,Wetland Carbon Sink Restoration
16.3,2.454431711,Wetland Carbon Sink Restoration
15.7,2.545778048,Wetland Carbon Sink Restoration
16.5,0.147511106,Unknown
15.4,3.561726848,Unknown
16.4,3.595069584,Unknown
13.4,1.278766388,Wetland Carbon Sink Restoration
13.3,1.098808024,Wetland Carbon Sink Restoration
15.6,2.804464178,Wetland Carbon Sink Restoration
15.2,1.639637694,Wetland Carbon Sink Restoration
16.6,3.611537211,Unknown
15.6,2.236672909,Wetland Carbon Sink Restoration
16.3,0.467769166,Unknown
15.5,3.576383082,Unknown
14.9,0.379245509,Unknown
16.7,1.982994638,Wetland Carbon Sink Restoration
16.1,2.666751905,Wetland Carbon Sink Restoration
15.4,1.896055947,Wetland Carbon Sink Restoration
15.4,1.24274803,Wetland Carbon Sink Restoration
14.9,0.765418757,Unknown
16.0,0.592582156,Unknown
16.3,1.857692583,Wetland Carbon Sink Restoration
15.4,1.548599796,Wetland Carbon Sink Restoration
16.6,1.03283922,Wetland Carbon Sink Restoration
15.7,1.819169565,Wetland Carbon Sink Restoration
16.0,2.924460587,Wetland Carbon Sink Restoration
15.1,1.733636325,Wetland Carbon Sink Restoration
16.6,0.338743031,Unknown
15.7,3.008097736,Unknown
15.4,0.558558555,Unknown
13.9,2.238527112,Wetland Carbon Sink Restoration
14.9,1.827148924,Wetland Carbon Sink Restoration
15.9,2.469999655,Wetland Carbon Sink Restoration
15.0,3.213418721,Unknown
14.8,2.658736205,Wetland Carbon Sink Restoration
13.3,1.498483427,Wetland Carbon Sink Restoration
15.7,3.215990283,Unknown
15.6,3.19402634,Unknown
16.3,0.692414101,Unknown
13.4,0.135733376,Unknown
13.6,3.182513797,Unknown
16.4,0.292766574,Unknown
15.4,2.561690948,Wetland Carbon Sink Restoration
15.4,0.123998396,Unknown
14.8,3.456753381,Unknown
16.8,2.133419386,Wetland Carbon Sink Restoration
16.8,1.137778945,Wetland Carbon Sink Restoration
16.7,1.209653046,Wetland Carbon Sink Restoration
15.4,3.393136283,Unknown
15.4,2.545265493,Wetland Carbon Sink Restoration
13.3,2.452620129,Wetland Carbon Sink Restoration
15.5,1.893698949,Wetland Carbon Sink Restoration
17.0,1.274493079,Wetland Carbon Sink Restoration
15.4,0.222607888,Unknown
16.1,1.267682601,Wetland Carbon Sink Restoration
15.7,0.827855924,Unknown
14.8,0.650536842,Unknown
15.0,0.326975025,Unknown
16.2,0.84727004,Unknown
16.0,0.41915811,Unknown
15.2,1.599484147,Wetland Carbon Sink Restoration
15.7,1.431957224,Wetland Carbon Sink Restoration
16.2,1.186319963,Wetland Carbon Sink Restoration
15.8,0.594410406,Unknown
16.3,1.200954959,Wetland Carbon Sink Restoration
15.7,1.002055318,Wetland Carbon Sink Restoration
16.9,0.058198502,Unknown
15.1,2.688295149,Wetland Carbon Sink Restoration
13.4,0.321244089,Unknown
15.4,0.120779505,Unknown
15.1,2.50760768,Wetland Carbon Sink Restoration
16.3,3.507538556,Unknown
15.7,0.846369147,Unknown
13.6,1.347280323,Wetland Carbon Sink Restoration
12.0,3.417059033,Unknown
12.4,1.919082825,Wetland Carbon Sink Restoration
13.1,1.61863398,Wetland Carbon Sink Restoration
14.0,0.685896573,Unknown
13.6,0.31452359,Unknown
11.6,0.745670531,Unknown
12.3,2.846018026,Wetland Carbon Sink Restoration
13.6,3.087228777,Unknown
13.6,0.98552922,Unknown
13.6,0.737761084,Unknown
11.1,3.142845222,Unknown
10.9,1.927458499,Wetland Carbon Sink Restoration
12.5,3.039116167,Unknown
13.4,0.084665855,Unknown
11.7,2.996442977,Wetland Carbon Sink Restoration
11.2,2.324559796,Wetland Carbon Sink Restoration
13.8,2.359253255,Wetland Carbon Sink Restoration
13.9,2.849695132,Wetland Carbon Sink Restoration
13.8,0.769895354,Unknown
13.4,1.485285477,Wetland Carbon Sink Restoration
13.8,1.044672745,Wetland Carbon Sink Restoration
13.7,1.268509176,Wetland Carbon Sink Restoration
14.1,1.826856048,Wetland Carbon Sink Restoration
13.8,3.634071108,Unknown
13.3,0.790200914,Unknown
12.3,2.81359688,Wetland Carbon Sink Restoration
11.9,0.268304944,Unknown
13.4,2.043005454,Wetland Carbon Sink Restoration
11.1,3.595098946,Unknown
12.7,1.584800841,Wetland Carbon Sink Restoration
12.6,0.32219424,Unknown
12.3,2.234752526,Wetland Carbon Sink Restoration
