air_temp,humidity,Land_Type
12.3,61.0,Sub-Arctic Summer Heat Management
13.7,63.0,Sub-Arctic Summer Heat Management
10.2,87.0,unknown
10.4,80.0,Temperate Wetland Restoration
13.8,62.0,Sub-Arctic Summer Heat Management
9.5,86.0,unknown
19.3,55.0,Sub-Arctic Summer Heat Management
12.4,60.0,Sub-Arctic Summer Heat Management
21.8,47.0,Mediterranean Drought Management
12.3,60.0,Sub-Arctic Summer Heat Management
11.1,75.0,Temperate Wetland Restoration
11.1,94.0,unknown
9.2,93.0,unknown
10.6,93.0,unknown
10.5,93.0,unknown
9.9,86.0,unknown
9.3,89.0,unknown
9.3,93.0,unknown
10.8,93.0,unknown
11.3,94.0,unknown
12.1,94.0,unknown
9.8,86.0,unknown
10.0,86.0,unknown
9.3,88.0,unknown
10.1,94.0,unknown
9.3,93.0,unknown
12.3,94.0,unknown
9.1,90.0,unknown
11.4,94.0,unknown
9.1,91.0,unknown
9.0,90.0,unknown
11.6,94.0,unknown
9.1,93.0,unknown
9.2,92.0,unknown
12.6,94.0,unknown
12.6,94.0,unknown
12.1,94.0,unknown
12.1,94.0,unknown
12.1,94.0,unknown
9.1,90.0,unknown
9.1,92.0,unknown
10.8,93.0,unknown
9.9,93.0,unknown
10.9,93.0,unknown
9.1,93.0,unknown
9.8,93.0,unknown
11.9,94.0,unknown
9.1,91.0,unknown
9.2,92.0,unknown
9.5,93.0,unknown
9.1,92.0,unknown
11.8,93.0,unknown
12.0,94.0,unknown
12.1,94.0,unknown
10.1,85.0,unknown
9.2,89.0,unknown
10.9,93.0,unknown
9.3,88.0,unknown
11.9,94.0,unknown
9.2,93.0,unknown
10.3,93.0,unknown
11.9,94.0,unknown
12.1,94.0,unknown
9.1,91.0,unknown
9.2,91.0,unknown
9.4,92.0,unknown
11.9,94.0,unknown
9.1,92.0,unknown
9.6,93.0,unknown
12.5,94.0,unknown
11.9,94.0,unknown
12.2,94.0,unknown
9.9,86.0,unknown
10.2,93.0,unknown
10.7,93.0,unknown
12.2,94.0,unknown
10.4,93.0,unknown
9.9,93.0,unknown
9.7,87.0,unknown
10.8,93.0,unknown
9.7,93.0,unknown
9.9,86.0,unknown
10.5,93.0,unknown
9.2,92.0,unknown
12.4,94.0,unknown
9.8,93.0,unknown
10.0,93.0,unknown
9.4,87.0,unknown
10.3,93.0,unknown
11.5,94.0,unknown
9.4,87.0,unknown
9.6,93.0,unknown
9.4,93.0,unknown
12.6,94.0,unknown
9.0,91.0,unknown
11.7,94.0,unknown
12.0,94.0,unknown
9.1,91.0,unknown
10.4,93.0,unknown
12.4,94.0,unknown
9.4,88.0,unknown
9.1,91.0,unknown
11.2,94.0,unknown
10.9,94.0,unknown
12.1,94.0,unknown
9.4,93.0,unknown
9.5,93.0,unknown
8.6,93.0,unknown
4.9,66.0,unknown
8.5,45.0,unknown
4.9,67.0,unknown
8.4,47.0,unknown
8.3,46.0,unknown
9.1,93.0,unknown
5.0,68.0,unknown
8.6,93.0,unknown
5.7,68.0,unknown
9.0,41.0,unknown
8.8,93.0,unknown
8.8,93.0,unknown
5.1,66.0,unknown
7.8,79.0,unknown
6.7,51.0,unknown
8.2,48.0,unknown
9.2,38.0,unknown
7.7,77.0,unknown
7.3,46.0,unknown
7.7,77.0,unknown
7.2,48.0,unknown
8.8,41.0,unknown
6.6,70.0,unknown
7.7,51.0,unknown
6.9,72.0,unknown
8.0,41.0,unknown
8.7,93.0,unknown
9.1,41.0,unknown
8.6,93.0,unknown
8.6,89.0,unknown
5.2,62.0,unknown
7.6,43.0,unknown
8.2,80.0,unknown
9.4,37.0,unknown
5.0,67.0,unknown
5.1,69.0,unknown
8.1,80.0,unknown
7.3,75.0,unknown
8.2,40.0,unknown
9.2,37.0,unknown
7.1,73.0,unknown
5.8,68.0,unknown
9.8,36.0,unknown
8.6,93.0,unknown
8.4,83.0,unknown
7.4,51.0,unknown
8.3,37.0,unknown
7.9,80.0,unknown
6.2,53.0,unknown
7.2,74.0,unknown
7.8,79.0,unknown
7.0,49.0,unknown
7.0,72.0,unknown
8.7,37.0,unknown
8.9,37.0,unknown
9.1,36.0,unknown
9.4,38.0,unknown
9.1,41.0,unknown
6.8,72.0,unknown
6.4,66.0,unknown
8.9,43.0,unknown
5.7,67.0,unknown
5.3,70.0,unknown
9.1,36.0,unknown
8.8,93.0,unknown
4.8,67.0,unknown
8.2,46.0,unknown
8.8,93.0,unknown
8.8,93.0,unknown
5.5,69.0,unknown
9.0,41.0,unknown
5.4,71.0,unknown
5.3,70.0,unknown
7.4,75.0,unknown
5.2,69.0,unknown
9.1,37.0,unknown
7.6,76.0,unknown
8.8,93.0,unknown
5.7,55.0,unknown
5.4,59.0,unknown
8.1,48.0,unknown
6.9,71.0,unknown
6.2,67.0,unknown
5.6,57.0,unknown
8.4,45.0,unknown
8.6,93.0,unknown
8.6,45.0,unknown
7.4,75.0,unknown
5.8,56.0,unknown
8.1,35.0,unknown
6.3,67.0,unknown
8.6,36.0,unknown
5.9,69.0,unknown
8.7,93.0,unknown
9.9,36.0,unknown
6.7,68.0,unknown
7.2,64.0,unknown
6.5,68.0,unknown
5.6,75.0,unknown
7.2,67.0,unknown
7.7,54.0,unknown
6.3,69.0,unknown
6.5,69.0,unknown
7.7,62.0,unknown
7.5,66.0,unknown
5.7,74.0,unknown
5.3,74.0,unknown
6.9,55.0,unknown
5.5,75.0,unknown
5.3,74.0,unknown
7.3,62.0,unknown
7.6,53.0,unknown
6.9,54.0,unknown
5.4,74.0,unknown
5.5,72.0,unknown
7.7,60.0,unknown
7.6,58.0,unknown
6.3,70.0,unknown
7.4,62.0,unknown
5.8,72.0,unknown
7.5,61.0,unknown
7.3,60.0,unknown
5.4,74.0,unknown
5.5,72.0,unknown
6.1,67.0,unknown
7.2,59.0,unknown
4.8,78.0,unknown
7.7,60.0,unknown
7.7,60.0,unknown
6.9,63.0,unknown
5.8,71.0,unknown
5.7,72.0,unknown
6.2,71.0,unknown
7.2,56.0,unknown
6.6,65.0,unknown
7.2,51.0,unknown
7.8,62.0,unknown
4.8,79.0,unknown
7.5,65.0,unknown
5.7,74.0,unknown
5.0,76.0,unknown
7.1,55.0,unknown
5.8,72.0,unknown
7.1,56.0,unknown
4.3,78.0,unknown
6.9,55.0,unknown
5.3,73.0,unknown
4.3,80.0,unknown
6.4,66.0,unknown
7.2,57.0,unknown
5.6,74.0,unknown
6.8,65.0,unknown
7.7,56.0,unknown
7.1,52.0,unknown
6.9,53.0,unknown
5.8,71.0,unknown
7.6,59.0,unknown
7.2,58.0,unknown
5.8,70.0,unknown
7.6,64.0,unknown
6.9,67.0,unknown
4.6,77.0,unknown
6.2,66.0,unknown
7.3,59.0,unknown
6.6,69.0,unknown
5.3,74.0,unknown
7.1,68.0,unknown
7.3,65.0,unknown
5.4,74.0,unknown
7.4,64.0,unknown
7.4,53.0,unknown
6.9,56.0,unknown
7.3,55.0,unknown
4.8,75.0,unknown
7.3,62.0,unknown
5.5,73.0,unknown
7.0,55.0,unknown
7.7,59.0,unknown
5.4,74.0,unknown
6.8,66.0,unknown
7.3,63.0,unknown
4.4,79.0,unknown
7.4,64.0,unknown
7.1,55.0,unknown
7.0,55.0,unknown
7.8,60.0,unknown
5.8,72.0,unknown
5.6,73.0,unknown
4.5,80.0,unknown
7.6,63.0,unknown
7.2,56.0,unknown
2.9,78.0,unknown
4.9,53.0,unknown
6.9,45.0,unknown
3.7,57.0,unknown
1.8,72.0,unknown
1.5,70.0,unknown
8.1,41.0,unknown
5.5,69.0,unknown
2.7,77.0,unknown
2.1,72.0,unknown
6.3,44.0,unknown
1.7,71.0,unknown
7.6,43.0,unknown
1.5,70.0,unknown
8.6,39.0,unknown
1.8,69.0,unknown
6.8,44.0,unknown
7.3,49.0,unknown
5.3,70.0,unknown
1.6,69.0,unknown
8.2,39.0,unknown
5.2,70.0,unknown
6.9,50.0,unknown
1.8,70.0,unknown
5.4,47.0,unknown
8.1,41.0,unknown
5.9,47.0,unknown
3.3,78.0,unknown
4.9,71.0,unknown
7.9,42.0,unknown
2.6,65.0,unknown
8.2,39.0,unknown
1.7,69.0,unknown
3.6,78.0,unknown
7.9,41.0,unknown
1.8,68.0,unknown
3.4,78.0,unknown
1.4,70.0,unknown
3.2,78.0,unknown
6.7,53.0,unknown
8.2,39.0,unknown
1.9,72.0,unknown
5.9,46.0,unknown
2.1,73.0,unknown
8.3,41.0,unknown
4.8,72.0,unknown
8.0,42.0,unknown
1.3,71.0,unknown
5.8,69.0,unknown
8.2,39.0,unknown
4.1,75.0,unknown
1.3,70.0,unknown
1.4,70.0,unknown
7.6,48.0,unknown
1.4,69.0,unknown
8.3,39.0,unknown
1.6,69.0,unknown
4.3,73.0,unknown
1.4,71.0,unknown
8.0,43.0,unknown
2.6,77.0,unknown
3.9,76.0,unknown
1.5,70.0,unknown
7.2,50.0,unknown
4.2,56.0,unknown
7.8,46.0,unknown
2.4,76.0,unknown
5.1,51.0,unknown
5.4,49.0,unknown
3.8,77.0,unknown
2.8,78.0,unknown
2.2,68.0,unknown
1.4,71.0,unknown
1.6,70.0,unknown
2.3,74.0,unknown
2.3,75.0,unknown
7.1,45.0,unknown
3.3,59.0,unknown
3.6,78.0,unknown
3.8,76.0,unknown
8.4,41.0,unknown
7.0,50.0,unknown
1.7,69.0,unknown
1.4,70.0,unknown
2.7,62.0,unknown
4.5,72.0,unknown
3.0,61.0,unknown
1.5,69.0,unknown
3.4,58.0,unknown
6.1,45.0,unknown
8.0,44.0,unknown
4.2,74.0,unknown
2.2,74.0,unknown
1.6,69.0,unknown
6.7,44.0,unknown
8.0,43.0,unknown
4.0,68.0,unknown
12.3,40.0,unknown
5.3,58.0,unknown
7.7,59.0,unknown
4.0,68.0,unknown
12.4,39.0,unknown
4.1,67.0,unknown
11.1,45.0,unknown
4.9,59.0,unknown
8.7,55.0,unknown
5.4,68.0,unknown
6.5,54.0,unknown
5.2,58.0,unknown
5.4,68.0,unknown
13.8,37.0,unknown
4.4,70.0,unknown
12.7,42.0,unknown
4.1,67.0,unknown
13.2,36.0,unknown
14.3,33.0,unknown
14.5,35.0,unknown
14.0,34.0,unknown
4.9,69.0,unknown
4.7,70.0,unknown
6.7,63.0,unknown
4.4,63.0,unknown
4.1,65.0,unknown
4.3,64.0,unknown
4.3,68.0,unknown
13.3,36.0,unknown
4.1,68.0,unknown
5.1,58.0,unknown
14.1,36.0,unknown
5.8,67.0,unknown
11.8,43.0,unknown
12.2,46.0,unknown
11.1,48.0,unknown
5.6,57.0,unknown
4.2,70.0,unknown
7.3,60.0,unknown
11.3,55.0,Sub-Arctic Summer Heat Management
13.3,39.0,unknown
6.3,65.0,unknown
6.1,54.0,unknown
13.6,39.0,unknown
4.2,68.0,unknown
5.4,68.0,unknown
14.2,34.0,unknown
4.3,70.0,unknown
14.4,32.0,unknown
11.1,57.0,Sub-Arctic Summer Heat Management
4.6,70.0,unknown
5.4,57.0,unknown
5.6,68.0,unknown
12.9,39.0,unknown
5.7,56.0,unknown
5.3,69.0,unknown
13.5,39.0,unknown
12.8,37.0,unknown
13.1,38.0,unknown
5.6,67.0,unknown
4.0,68.0,unknown
10.5,51.0,Sub-Arctic Summer Heat Management
5.5,56.0,unknown
4.8,61.0,unknown
5.1,59.0,unknown
5.1,58.0,unknown
9.2,52.0,unknown
8.2,57.0,unknown
4.6,62.0,unknown
5.7,67.0,unknown
9.8,50.0,unknown
12.4,44.0,unknown
5.1,58.0,unknown
10.3,50.0,Sub-Arctic Summer Heat Management
10.4,50.0,Sub-Arctic Summer Heat Management
5.3,58.0,unknown
11.6,52.0,Sub-Arctic Summer Heat Management
4.1,68.0,unknown
5.3,68.0,unknown
11.4,54.0,Sub-Arctic Summer Heat Management
13.9,33.0,unknown
13.5,33.0,unknown
12.1,48.0,unknown
4.1,66.0,unknown
5.8,67.0,unknown
14.6,32.0,unknown
5.4,58.0,unknown
5.3,57.0,unknown
5.2,69.0,unknown
5.6,67.0,unknown
11.8,50.0,Sub-Arctic Summer Heat Management
4.0,67.0,unknown
6.3,54.0,unknown
13.8,33.0,unknown
13.6,38.0,unknown
13.2,53.0,Sub-Arctic Summer Heat Management
8.9,82.0,unknown
15.1,45.0,unknown
9.8,76.0,unknown
9.4,79.0,unknown
9.2,73.0,unknown
15.7,42.0,unknown
9.3,79.0,unknown
9.3,79.0,unknown
12.4,54.0,Sub-Arctic Summer Heat Management
12.5,54.0,Sub-Arctic Summer Heat Management
10.0,65.0,Sub-Arctic Summer Heat Management
11.8,56.0,Sub-Arctic Summer Heat Management
14.2,54.0,Sub-Arctic Summer Heat Management
10.3,72.0,Temperate Wetland Restoration
9.4,70.0,unknown
15.4,44.0,unknown
10.4,70.0,Sub-Arctic Summer Heat Management
9.4,79.0,unknown
8.6,83.0,unknown
8.8,82.0,unknown
15.5,45.0,unknown
8.7,82.0,unknown
15.8,42.0,unknown
15.8,44.0,unknown
14.6,48.0,unknown
13.9,50.0,Sub-Arctic Summer Heat Management
15.2,45.0,unknown
8.7,82.0,unknown
11.3,59.0,Sub-Arctic Summer Heat Management
15.0,50.0,Sub-Arctic Summer Heat Management
10.1,74.0,Temperate Wetland Restoration
10.1,75.0,Temperate Wetland Restoration
15.2,48.0,unknown
10.8,60.0,Sub-Arctic Summer Heat Management
8.6,83.0,unknown
15.3,44.0,unknown
10.2,73.0,Temperate Wetland Restoration
15.9,42.0,unknown
14.8,47.0,unknown
9.4,79.0,unknown
9.6,67.0,unknown
10.1,73.0,Temperate Wetland Restoration
8.9,82.0,unknown
9.1,76.0,unknown
14.2,50.0,Sub-Arctic Summer Heat Management
9.3,79.0,unknown
10.6,68.0,Sub-Arctic Summer Heat Management
9.3,72.0,unknown
10.4,63.0,Sub-Arctic Summer Heat Management
14.2,56.0,Sub-Arctic Summer Heat Management
10.3,71.0,Temperate Wetland Restoration
15.6,43.0,unknown
9.9,76.0,unknown
9.7,66.0,unknown
14.3,53.0,Sub-Arctic Summer Heat Management
15.8,42.0,unknown
8.9,82.0,unknown
8.9,78.0,unknown
15.3,44.0,unknown
9.2,74.0,unknown
15.8,43.0,unknown
9.6,78.0,unknown
11.1,60.0,Sub-Arctic Summer Heat Management
9.4,79.0,unknown
12.8,53.0,Sub-Arctic Summer Heat Management
9.3,79.0,unknown
13.6,51.0,Sub-Arctic Summer Heat Management
9.6,78.0,unknown
10.7,66.0,Sub-Arctic Summer Heat Management
9.1,75.0,unknown
15.8,42.0,unknown
14.0,58.0,Sub-Arctic Summer Heat Management
9.7,77.0,unknown
10.6,62.0,Sub-Arctic Summer Heat Management
15.7,43.0,unknown
9.5,78.0,unknown
9.2,80.0,unknown
15.7,42.0,unknown
9.6,78.0,unknown
9.4,67.0,unknown
9.4,67.0,unknown
15.8,43.0,unknown
13.8,58.0,Sub-Arctic Summer Heat Management
9.0,81.0,unknown
9.4,69.0,unknown
8.8,80.0,unknown
8.9,81.0,unknown
9.9,75.0,unknown
14.7,50.0,Sub-Arctic Summer Heat Management
11.6,58.0,Sub-Arctic Summer Heat Management
10.9,62.0,Sub-Arctic Summer Heat Management
15.1,46.0,unknown
9.1,81.0,unknown
9.4,68.0,unknown
12.1,55.0,Sub-Arctic Summer Heat Management
13.3,59.0,Sub-Arctic Summer Heat Management
15.3,51.0,Sub-Arctic Summer Heat Management
11.8,66.0,Sub-Arctic Summer Heat Management
15.6,48.0,unknown
11.7,66.0,Sub-Arctic Summer Heat Management
13.6,57.0,Sub-Arctic Summer Heat Management
11.8,66.0,Sub-Arctic Summer Heat Management
15.0,52.0,Sub-Arctic Summer Heat Management
10.3,72.0,Temperate Wetland Restoration
12.2,65.0,Sub-Arctic Summer Heat Management
15.2,52.0,Sub-Arctic Summer Heat Management
11.8,67.0,Sub-Arctic Summer Heat Management
15.8,46.0,unknown
14.9,52.0,Sub-Arctic Summer Heat Management
10.4,71.0,Temperate Wetland Restoration
15.8,48.0,unknown
10.7,69.0,Sub-Arctic Summer Heat Management
10.7,70.0,Sub-Arctic Summer Heat Management
10.2,72.0,Temperate Wetland Restoration
10.1,72.0,Temperate Wetland Restoration
10.8,73.0,Temperate Wetland Restoration
15.8,47.0,unknown
11.1,67.0,Sub-Arctic Summer Heat Management
10.0,73.0,Temperate Wetland Restoration
12.6,66.0,Sub-Arctic Summer Heat Management
10.1,72.0,Temperate Wetland Restoration
10.2,72.0,Temperate Wetland Restoration
15.6,46.0,unknown
13.2,63.0,Sub-Arctic Summer Heat Management
13.1,64.0,Sub-Arctic Summer Heat Management
10.4,71.0,Temperate Wetland Restoration
14.1,55.0,Sub-Arctic Summer Heat Management
13.6,55.0,Sub-Arctic Summer Heat Management
11.2,72.0,Temperate Wetland Restoration
10.7,69.0,Sub-Arctic Summer Heat Management
14.3,54.0,Sub-Arctic Summer Heat Management
13.2,56.0,Sub-Arctic Summer Heat Management
15.3,50.0,Sub-Arctic Summer Heat Management
10.7,70.0,Sub-Arctic Summer Heat Management
12.3,65.0,Sub-Arctic Summer Heat Management
11.0,67.0,Sub-Arctic Summer Heat Management
15.3,50.0,Sub-Arctic Summer Heat Management
11.5,70.0,Sub-Arctic Summer Heat Management
13.7,57.0,Sub-Arctic Summer Heat Management
13.1,63.0,Sub-Arctic Summer Heat Management
10.9,67.0,Sub-Arctic Summer Heat Management
10.2,72.0,Temperate Wetland Restoration
15.1,51.0,Sub-Arctic Summer Heat Management
10.1,72.0,Temperate Wetland Restoration
15.4,51.0,Sub-Arctic Summer Heat Management
11.5,66.0,Sub-Arctic Summer Heat Management
11.8,66.0,Sub-Arctic Summer Heat Management
13.8,57.0,Sub-Arctic Summer Heat Management
12.4,66.0,Sub-Arctic Summer Heat Management
9.9,75.0,unknown
15.0,53.0,Sub-Arctic Summer Heat Management
14.2,55.0,Sub-Arctic Summer Heat Management
13.3,55.0,Sub-Arctic Summer Heat Management
9.8,74.0,unknown
12.7,63.0,Sub-Arctic Summer Heat Management
10.2,72.0,Temperate Wetland Restoration
9.6,74.0,unknown
12.8,65.0,Sub-Arctic Summer Heat Management
13.9,55.0,Sub-Arctic Summer Heat Management
12.7,66.0,Sub-Arctic Summer Heat Management
9.6,75.0,unknown
13.7,54.0,Sub-Arctic Summer Heat Management
13.7,59.0,Sub-Arctic Summer Heat Management
10.7,69.0,Sub-Arctic Summer Heat Management
12.2,65.0,Sub-Arctic Summer Heat Management
13.4,61.0,Sub-Arctic Summer Heat Management
14.6,53.0,Sub-Arctic Summer Heat Management
13.1,57.0,Sub-Arctic Summer Heat Management
13.4,60.0,Sub-Arctic Summer Heat Management
14.2,55.0,Sub-Arctic Summer Heat Management
15.8,48.0,unknown
9.7,75.0,unknown
13.6,58.0,Sub-Arctic Summer Heat Management
10.4,71.0,Temperate Wetland Restoration
15.0,53.0,Sub-Arctic Summer Heat Management
9.7,74.0,unknown
12.0,66.0,Sub-Arctic Summer Heat Management
14.8,52.0,Sub-Arctic Summer Heat Management
12.8,58.0,Sub-Arctic Summer Heat Management
15.6,49.0,unknown
9.9,73.0,unknown
15.7,49.0,unknown
11.9,66.0,Sub-Arctic Summer Heat Management
10.3,75.0,Temperate Wetland Restoration
15.1,51.0,Sub-Arctic Summer Heat Management
14.8,53.0,Sub-Arctic Summer Heat Management
14.9,52.0,Sub-Arctic Summer Heat Management
7.9,62.0,unknown
10.3,57.0,Sub-Arctic Summer Heat Management
8.7,68.0,unknown
7.9,63.0,unknown
7.6,63.0,unknown
10.3,58.0,Sub-Arctic Summer Heat Management
9.6,68.0,unknown
9.1,68.0,unknown
7.3,63.0,unknown
9.8,70.0,unknown
7.7,63.0,unknown
8.1,62.0,unknown
10.4,63.0,Sub-Arctic Summer Heat Management
10.1,58.0,Sub-Arctic Summer Heat Management
9.9,65.0,unknown
10.2,60.0,Sub-Arctic Summer Heat Management
8.1,62.0,unknown
7.8,64.0,unknown
10.4,62.0,Sub-Arctic Summer Heat Management
8.4,62.0,unknown
9.0,63.0,unknown
9.7,70.0,unknown
7.6,63.0,unknown
9.6,70.0,unknown
12.3,59.0,Sub-Arctic Summer Heat Management
10.1,63.0,Sub-Arctic Summer Heat Management
10.1,65.0,Sub-Arctic Summer Heat Management
10.3,67.0,Sub-Arctic Summer Heat Management
9.6,70.0,unknown
8.1,62.0,unknown
8.0,62.0,unknown
7.0,63.0,unknown
10.1,61.0,Sub-Arctic Summer Heat Management
9.3,67.0,unknown
8.8,63.0,unknown
9.8,70.0,unknown
10.2,61.0,Sub-Arctic Summer Heat Management
7.9,64.0,unknown
7.1,62.0,unknown
12.6,59.0,Sub-Arctic Summer Heat Management
11.0,61.0,Sub-Arctic Summer Heat Management
10.1,65.0,Sub-Arctic Summer Heat Management
9.9,66.0,unknown
7.9,62.0,unknown
7.3,62.0,unknown
7.5,63.0,unknown
7.1,64.0,unknown
9.6,66.0,unknown
10.4,63.0,Sub-Arctic Summer Heat Management
7.8,63.0,unknown
10.3,63.0,Sub-Arctic Summer Heat Management
9.7,70.0,unknown
9.5,69.0,unknown
8.5,67.0,unknown
7.8,62.0,unknown
7.8,64.0,unknown
7.8,63.0,unknown
8.2,63.0,unknown
7.0,64.0,unknown
8.3,65.0,unknown
10.1,66.0,Sub-Arctic Summer Heat Management
10.8,65.0,Sub-Arctic Summer Heat Management
11.7,61.0,Sub-Arctic Summer Heat Management
7.3,62.0,unknown
8.8,67.0,unknown
7.4,63.0,unknown
7.1,63.0,unknown
9.8,68.0,unknown
11.2,64.0,Sub-Arctic Summer Heat Management
9.6,68.0,unknown
11.6,61.0,Sub-Arctic Summer Heat Management
7.1,63.0,unknown
7.2,64.0,unknown
8.2,65.0,unknown
7.2,63.0,unknown
7.1,62.0,unknown
9.8,66.0,unknown
8.0,65.0,unknown
7.9,62.0,unknown
7.2,63.0,unknown
10.0,60.0,Sub-Arctic Summer Heat Management
10.0,67.0,Sub-Arctic Summer Heat Management
7.2,64.0,unknown
10.1,59.0,Sub-Arctic Summer Heat Management
7.3,64.0,unknown
10.8,65.0,Sub-Arctic Summer Heat Management
9.8,60.0,unknown
11.7,60.0,Sub-Arctic Summer Heat Management
10.6,65.0,Sub-Arctic Summer Heat Management
11.9,61.0,Sub-Arctic Summer Heat Management
7.9,63.0,unknown
10.2,58.0,Sub-Arctic Summer Heat Management
9.5,69.0,unknown
7.8,63.0,unknown
10.1,66.0,Sub-Arctic Summer Heat Management
7.9,64.0,unknown
15.3,86.0,unknown
10.4,87.0,unknown
10.1,83.0,unknown
13.6,86.0,unknown
10.1,87.0,unknown
14.4,88.0,unknown
10.0,74.0,Temperate Wetland Restoration
13.4,84.0,unknown
10.1,81.0,unknown
12.6,87.0,unknown
16.9,62.0,Sub-Arctic Summer Heat Management
16.6,58.0,Sub-Arctic Summer Heat Management
10.5,90.0,unknown
10.3,87.0,unknown
15.1,86.0,unknown
10.9,91.0,unknown
11.1,91.0,unknown
16.4,81.0,unknown
10.7,85.0,unknown
9.9,87.0,unknown
10.3,87.0,unknown
9.9,85.0,unknown
13.4,81.0,unknown
10.1,88.0,unknown
9.7,71.0,unknown
13.2,82.0,unknown
9.9,86.0,unknown
13.4,82.0,unknown
11.9,90.0,unknown
16.4,80.0,Temperate Wetland Restoration
10.2,89.0,unknown
14.8,88.0,unknown
10.2,88.0,unknown
10.2,76.0,Temperate Wetland Restoration
18.9,55.0,Sub-Arctic Summer Heat Management
16.0,58.0,Sub-Arctic Summer Heat Management
13.4,81.0,unknown
14.3,89.0,unknown
13.6,85.0,unknown
16.6,58.0,Sub-Arctic Summer Heat Management
9.9,72.0,unknown
10.2,82.0,unknown
12.4,88.0,unknown
10.1,75.0,Temperate Wetland Restoration
12.8,85.0,unknown
10.1,84.0,unknown
10.3,90.0,unknown
13.8,87.0,unknown
10.7,90.0,unknown
12.1,90.0,unknown
15.8,83.0,unknown
12.3,88.0,unknown
13.8,89.0,unknown
10.6,86.0,unknown
9.9,85.0,unknown
13.8,87.0,unknown
16.3,59.0,Sub-Arctic Summer Heat Management
9.8,71.0,unknown
16.6,61.0,Sub-Arctic Summer Heat Management
10.2,79.0,Temperate Wetland Restoration
10.2,77.0,Temperate Wetland Restoration
18.4,60.0,Sub-Arctic Summer Heat Management
11.3,91.0,unknown
10.2,78.0,Temperate Wetland Restoration
11.5,90.0,unknown
18.8,56.0,Sub-Arctic Summer Heat Management
12.2,89.0,unknown
10.6,86.0,unknown
10.2,80.0,Temperate Wetland Restoration
17.2,63.0,Sub-Arctic Summer Heat Management
13.1,83.0,unknown
10.2,87.0,unknown
13.8,88.0,unknown
17.4,63.0,Sub-Arctic Summer Heat Management
9.9,87.0,unknown
11.7,90.0,unknown
14.1,89.0,unknown
5.7,44.0,unknown
4.4,50.0,unknown
9.4,61.0,unknown
6.6,44.0,unknown
6.7,42.0,unknown
11.9,62.0,Sub-Arctic Summer Heat Management
4.1,51.0,unknown
15.3,59.0,Sub-Arctic Summer Heat Management
5.4,55.0,unknown
3.7,52.0,unknown
6.2,43.0,unknown
12.2,62.0,Sub-Arctic Summer Heat Management
8.6,60.0,unknown
5.3,47.0,unknown
13.3,58.0,Sub-Arctic Summer Heat Management
3.7,52.0,unknown
6.1,45.0,unknown
12.1,62.0,Sub-Arctic Summer Heat Management
7.9,59.0,unknown
3.8,51.0,unknown
5.9,57.0,unknown
6.5,43.0,unknown
6.8,40.0,unknown
8.9,60.0,unknown
11.6,60.0,Sub-Arctic Summer Heat Management
6.5,42.0,unknown
7.7,59.0,unknown
5.3,46.0,unknown
8.3,60.0,unknown
14.6,56.0,Sub-Arctic Summer Heat Management
6.6,42.0,unknown
5.4,47.0,unknown
14.9,58.0,Sub-Arctic Summer Heat Management
14.1,56.0,Sub-Arctic Summer Heat Management
4.8,47.0,unknown
11.3,60.0,Sub-Arctic Summer Heat Management
4.7,55.0,unknown
6.7,42.0,unknown
6.6,43.0,unknown
3.4,50.0,unknown
14.3,57.0,Sub-Arctic Summer Heat Management
12.2,61.0,Sub-Arctic Summer Heat Management
5.2,46.0,unknown
6.9,40.0,unknown
6.7,40.0,unknown
5.3,47.0,unknown
12.3,61.0,Sub-Arctic Summer Heat Management
3.7,51.0,unknown
3.5,51.0,unknown
6.0,45.0,unknown
13.2,58.0,Sub-Arctic Summer Heat Management
6.9,57.0,unknown
6.7,40.0,unknown
9.7,62.0,unknown
6.4,56.0,unknown
6.2,58.0,unknown
4.4,52.0,unknown
6.9,40.0,unknown
5.6,46.0,unknown
3.4,50.0,unknown
4.8,50.0,unknown
6.8,40.0,unknown
9.2,60.0,unknown
6.2,43.0,unknown
12.5,60.0,Sub-Arctic Summer Heat Management
11.8,62.0,Sub-Arctic Summer Heat Management
13.0,59.0,Sub-Arctic Summer Heat Management
3.3,51.0,unknown
6.2,44.0,unknown
6.7,40.0,unknown
