air_temp,humidity,Land_Type
18.3,74.0,Temperate Wetland Restoration
18.1,75.0,Temperate Wetland Restoration
20.6,64.0,Tropical Urban Green Spaces
20.1,66.0,Tropical Urban Green Spaces
23.3,60.0,Tropical Urban Green Spaces
18.3,74.0,Temperate Wetland Restoration
18.3,74.0,Temperate Wetland Restoration
17.4,78.0,Temperate Wetland Restoration
18.4,76.0,Temperate Wetland Restoration
18.7,72.0,Temperate Wetland Restoration
20.7,63.0,Tropical Urban Green Spaces
20.1,66.0,Tropical Urban Green Spaces
19.4,73.0,Temperate Wetland Restoration
18.7,72.0,Temperate Wetland Restoration
17.6,77.0,Temperate Wetland Restoration
20.9,63.0,Tropical Urban Green Spaces
19.9,67.0,Sub-Arctic Summer Heat Management
12.6,63.0,Sub-Arctic Summer Heat Management
20.3,49.0,Mediterranean Drought Management
13.2,63.0,Sub-Arctic Summer Heat Management
12.0,59.0,Sub-Arctic Summer Heat Management
17.6,65.0,Sub-Arctic Summer Heat Management
19.7,52.0,Sub-Arctic Summer Heat Management
13.5,62.0,Sub-Arctic Summer Heat Management
12.1,59.0,Sub-Arctic Summer Heat Management
17.2,67.0,Sub-Arctic Summer Heat Management
12.3,66.0,Sub-Arctic Summer Heat Management
12.2,60.0,Sub-Arctic Summer Heat Management
12.2,67.0,Sub-Arctic Summer Heat Management
21.4,47.0,Mediterranean Drought Management
17.1,63.0,Sub-Arctic Summer Heat Management
12.3,65.0,Sub-Arctic Summer Heat Management
20.7,48.0,Mediterranean Drought Management
12.0,60.0,Sub-Arctic Summer Heat Management
18.3,62.0,Sub-Arctic Summer Heat Management
18.9,57.0,Sub-Arctic Summer Heat Management
12.3,60.0,Sub-Arctic Summer Heat Management
12.7,61.0,Sub-Arctic Summer Heat Management
18.5,60.0,Sub-Arctic Summer Heat Management
12.2,60.0,Sub-Arctic Summer Heat Management
14.2,63.0,Sub-Arctic Summer Heat Management
14.8,64.0,Sub-Arctic Summer Heat Management
18.1,63.0,Sub-Arctic Summer Heat Management
15.4,63.0,Sub-Arctic Summer Heat Management
12.1,59.0,Sub-Arctic Summer Heat Management
22.2,48.0,Mediterranean Drought Management
12.3,64.0,Sub-Arctic Summer Heat Management
15.9,62.0,Sub-Arctic Summer Heat Management
11.7,71.0,Temperate Wetland Restoration
15.7,63.0,Sub-Arctic Summer Heat Management
17.4,66.0,Sub-Arctic Summer Heat Management
12.3,64.0,Sub-Arctic Summer Heat Management
10.6,78.0,Temperate Wetland Restoration
20.0,50.0,Mediterranean Drought Management
12.6,61.0,Sub-Arctic Summer Heat Management
12.0,59.0,Sub-Arctic Summer Heat Management
17.8,64.0,Sub-Arctic Summer Heat Management
12.5,61.0,Sub-Arctic Summer Heat Management
13.4,63.0,Sub-Arctic Summer Heat Management
14.9,64.0,Sub-Arctic Summer Heat Management
15.2,64.0,Sub-Arctic Summer Heat Management
13.1,65.0,Sub-Arctic Summer Heat Management
12.8,62.0,Sub-Arctic Summer Heat Management
14.4,64.0,Sub-Arctic Summer Heat Management
16.2,61.0,Sub-Arctic Summer Heat Management
14.1,63.0,Sub-Arctic Summer Heat Management
16.8,62.0,Sub-Arctic Summer Heat Management
13.7,63.0,Sub-Arctic Summer Heat Management
12.3,59.0,Sub-Arctic Summer Heat Management
12.1,59.0,Sub-Arctic Summer Heat Management
21.1,47.0,Mediterranean Drought Management
16.5,61.0,Sub-Arctic Summer Heat Management
12.3,61.0,Sub-Arctic Summer Heat Management
13.7,63.0,Sub-Arctic Summer Heat Management
10.4,80.0,Temperate Wetland Restoration
13.8,62.0,Sub-Arctic Summer Heat Management
19.3,55.0,Sub-Arctic Summer Heat Management
12.4,60.0,Sub-Arctic Summer Heat Management
21.8,47.0,Mediterranean Drought Management
12.3,60.0,Sub-Arctic Summer Heat Management
11.1,75.0,Temperate Wetland Restoration
11.3,55.0,Sub-Arctic Summer Heat Management
11.1,57.0,Sub-Arctic Summer Heat Management
10.5,51.0,Sub-Arctic Summer Heat Management
10.3,50.0,Sub-Arctic Summer Heat Management
10.4,50.0,Sub-Arctic Summer Heat Management
11.6,52.0,Sub-Arctic Summer Heat Management
11.4,54.0,Sub-Arctic Summer Heat Management
11.8,50.0,Sub-Arctic Summer Heat Management
13.2,53.0,Sub-Arctic Summer Heat Management
12.4,54.0,Sub-Arctic Summer Heat Management
12.5,54.0,Sub-Arctic Summer Heat Management
10.0,65.0,Sub-Arctic Summer Heat Management
11.8,56.0,Sub-Arctic Summer Heat Management
14.2,54.0,Sub-Arctic Summer Heat Management
10.3,72.0,Temperate Wetland Restoration
10.4,70.0,Sub-Arctic Summer Heat Management
13.9,50.0,Sub-Arctic Summer Heat Management
11.3,59.0,Sub-Arctic Summer Heat Management
15.0,50.0,Sub-Arctic Summer Heat Management
10.1,74.0,Temperate Wetland Restoration
10.1,75.0,Temperate Wetland Restoration
10.8,60.0,Sub-Arctic Summer Heat Management
10.2,73.0,Temperate Wetland Restoration
10.1,73.0,Temperate Wetland Restoration
14.2,50.0,Sub-Arctic Summer Heat Management
10.6,68.0,Sub-Arctic Summer Heat Management
10.4,63.0,Sub-Arctic Summer Heat Management
14.2,56.0,Sub-Arctic Summer Heat Management
10.3,71.0,Temperate Wetland Restoration
14.3,53.0,Sub-Arctic Summer Heat Management
11.1,60.0,Sub-Arctic Summer Heat Management
12.8,53.0,Sub-Arctic Summer Heat Management
13.6,51.0,Sub-Arctic Summer Heat Management
10.7,66.0,Sub-Arctic Summer Heat Management
14.0,58.0,Sub-Arctic Summer Heat Management
10.6,62.0,Sub-Arctic Summer Heat Management
13.8,58.0,Sub-Arctic Summer Heat Management
14.7,50.0,Sub-Arctic Summer Heat Management
11.6,58.0,Sub-Arctic Summer Heat Management
10.9,62.0,Sub-Arctic Summer Heat Management
12.1,55.0,Sub-Arctic Summer Heat Management
13.3,59.0,Sub-Arctic Summer Heat Management
15.3,51.0,Sub-Arctic Summer Heat Management
11.8,66.0,Sub-Arctic Summer Heat Management
11.7,66.0,Sub-Arctic Summer Heat Management
13.6,57.0,Sub-Arctic Summer Heat Management
11.8,66.0,Sub-Arctic Summer Heat Management
15.0,52.0,Sub-Arctic Summer Heat Management
10.3,72.0,Temperate Wetland Restoration
12.2,65.0,Sub-Arctic Summer Heat Management
15.2,52.0,Sub-Arctic Summer Heat Management
11.8,67.0,Sub-Arctic Summer Heat Management
14.9,52.0,Sub-Arctic Summer Heat Management
10.4,71.0,Temperate Wetland Restoration
10.7,69.0,Sub-Arctic Summer Heat Management
10.7,70.0,Sub-Arctic Summer Heat Management
10.2,72.0,Temperate Wetland Restoration
10.1,72.0,Temperate Wetland Restoration
10.8,73.0,Temperate Wetland Restoration
11.1,67.0,Sub-Arctic Summer Heat Management
10.0,73.0,Temperate Wetland Restoration
12.6,66.0,Sub-Arctic Summer Heat Management
10.1,72.0,Temperate Wetland Restoration
10.2,72.0,Temperate Wetland Restoration
13.2,63.0,Sub-Arctic Summer Heat Management
13.1,64.0,Sub-Arctic Summer Heat Management
10.4,71.0,Temperate Wetland Restoration
14.1,55.0,Sub-Arctic Summer Heat Management
13.6,55.0,Sub-Arctic Summer Heat Management
11.2,72.0,Temperate Wetland Restoration
10.7,69.0,Sub-Arctic Summer Heat Management
14.3,54.0,Sub-Arctic Summer Heat Management
13.2,56.0,Sub-Arctic Summer Heat Management
15.3,50.0,Sub-Arctic Summer Heat Management
10.7,70.0,Sub-Arctic Summer Heat Management
12.3,65.0,Sub-Arctic Summer Heat Management
11.0,67.0,Sub-Arctic Summer Heat Management
15.3,50.0,Sub-Arctic Summer Heat Management
11.5,70.0,Sub-Arctic Summer Heat Management
13.7,57.0,Sub-Arctic Summer Heat Management
13.1,63.0,Sub-Arctic Summer Heat Management
10.9,67.0,Sub-Arctic Summer Heat Management
10.2,72.0,Temperate Wetland Restoration
15.1,51.0,Sub-Arctic Summer Heat Management
10.1,72.0,Temperate Wetland Restoration
15.4,51.0,Sub-Arctic Summer Heat Management
11.5,66.0,Sub-Arctic Summer Heat Management
11.8,66.0,Sub-Arctic Summer Heat Management
13.8,57.0,Sub-Arctic Summer Heat Management
12.4,66.0,Sub-Arctic Summer Heat Management
15.0,53.0,Sub-Arctic Summer Heat Management
14.2,55.0,Sub-Arctic Summer Heat Management
13.3,55.0,Sub-Arctic Summer Heat Management
12.7,63.0,Sub-Arctic Summer Heat Management
10.2,72.0,Temperate Wetland Restoration
12.8,65.0,Sub-Arctic Summer Heat Management
13.9,55.0,Sub-Arctic Summer Heat Management
12.7,66.0,Sub-Arctic Summer Heat Management
13.7,54.0,Sub-Arctic Summer Heat Management
13.7,59.0,Sub-Arctic Summer Heat Management
10.7,69.0,Sub-Arctic Summer Heat Management
12.2,65.0,Sub-Arctic Summer Heat Management
13.4,61.0,Sub-Arctic Summer Heat Management
14.6,53.0,Sub-Arctic Summer Heat Management
13.1,57.0,Sub-Arctic Summer Heat Management
13.4,60.0,Sub-Arctic Summer Heat Management
14.2,55.0,Sub-Arctic Summer Heat Management
13.6,58.0,Sub-Arctic Summer Heat Management
10.4,71.0,Temperate Wetland Restoration
15.0,53.0,Sub-Arctic Summer Heat Management
12.0,66.0,Sub-Arctic Summer Heat Management
14.8,52.0,Sub-Arctic Summer Heat Management
12.8,58.0,Sub-Arctic Summer Heat Management
11.9,66.0,Sub-Arctic Summer Heat Management
10.3,75.0,Temperate Wetland Restoration
15.1,51.0,Sub-Arctic Summer Heat Management
14.8,53.0,Sub-Arctic Summer Heat Management
14.9,52.0,Sub-Arctic Summer Heat Management
10.3,57.0,Sub-Arctic Summer Heat Management
10.3,58.0,Sub-Arctic Summer Heat Management
10.4,63.0,Sub-Arctic Summer Heat Management
10.1,58.0,Sub-Arctic Summer Heat Management
10.2,60.0,Sub-Arctic Summer Heat Management
10.4,62.0,Sub-Arctic Summer Heat Management
12.3,59.0,Sub-Arctic Summer Heat Management
10.1,63.0,Sub-Arctic Summer Heat Management
10.1,65.0,Sub-Arctic Summer Heat Management
10.3,67.0,Sub-Arctic Summer Heat Management
10.1,61.0,Sub-Arctic Summer Heat Management
10.2,61.0,Sub-Arctic Summer Heat Management
12.6,59.0,Sub-Arctic Summer Heat Management
11.0,61.0,Sub-Arctic Summer Heat Management
10.1,65.0,Sub-Arctic Summer Heat Management
10.4,63.0,Sub-Arctic Summer Heat Management
10.3,63.0,Sub-Arctic Summer Heat Management
10.1,66.0,Sub-Arctic Summer Heat Management
10.8,65.0,Sub-Arctic Summer Heat Management
11.7,61.0,Sub-Arctic Summer Heat Management
11.2,64.0,Sub-Arctic Summer Heat Management
11.6,61.0,Sub-Arctic Summer Heat Management
10.0,60.0,Sub-Arctic Summer Heat Management
10.0,67.0,Sub-Arctic Summer Heat Management
10.1,59.0,Sub-Arctic Summer Heat Management
10.8,65.0,Sub-Arctic Summer Heat Management
11.7,60.0,Sub-Arctic Summer Heat Management
10.6,65.0,Sub-Arctic Summer Heat Management
11.9,61.0,Sub-Arctic Summer Heat Management
10.2,58.0,Sub-Arctic Summer Heat Management
10.1,66.0,Sub-Arctic Summer Heat Management
10.0,74.0,Temperate Wetland Restoration
16.9,62.0,Sub-Arctic Summer Heat Management
16.6,58.0,Sub-Arctic Summer Heat Management
16.4,80.0,Temperate Wetland Restoration
10.2,76.0,Temperate Wetland Restoration
18.9,55.0,Sub-Arctic Summer Heat Management
16.0,58.0,Sub-Arctic Summer Heat Management
16.6,58.0,Sub-Arctic Summer Heat Management
10.1,75.0,Temperate Wetland Restoration
16.3,59.0,Sub-Arctic Summer Heat Management
16.6,61.0,Sub-Arctic Summer Heat Management
10.2,79.0,Temperate Wetland Restoration
10.2,77.0,Temperate Wetland Restoration
18.4,60.0,Sub-Arctic Summer Heat Management
10.2,78.0,Temperate Wetland Restoration
18.8,56.0,Sub-Arctic Summer Heat Management
10.2,80.0,Temperate Wetland Restoration
17.2,63.0,Sub-Arctic Summer Heat Management
17.4,63.0,Sub-Arctic Summer Heat Management
11.9,62.0,Sub-Arctic Summer Heat Management
15.3,59.0,Sub-Arctic Summer Heat Management
12.2,62.0,Sub-Arctic Summer Heat Management
13.3,58.0,Sub-Arctic Summer Heat Management
12.1,62.0,Sub-Arctic Summer Heat Management
11.6,60.0,Sub-Arctic Summer Heat Management
14.6,56.0,Sub-Arctic Summer Heat Management
14.9,58.0,Sub-Arctic Summer Heat Management
14.1,56.0,Sub-Arctic Summer Heat Management
11.3,60.0,Sub-Arctic Summer Heat Management
14.3,57.0,Sub-Arctic Summer Heat Management
12.2,61.0,Sub-Arctic Summer Heat Management
12.3,61.0,Sub-Arctic Summer Heat Management
13.2,58.0,Sub-Arctic Summer Heat Management
12.5,60.0,Sub-Arctic Summer Heat Management
11.8,62.0,Sub-Arctic Summer Heat Management
13.0,59.0,Sub-Arctic Summer Heat Management
15.7,60.0,Sub-Arctic Summer Heat Management
13.6,58.0,Sub-Arctic Summer Heat Management
10.4,62.0,Sub-Arctic Summer Heat Management
10.3,61.0,Sub-Arctic Summer Heat Management
10.9,61.0,Sub-Arctic Summer Heat Management
13.8,57.0,Sub-Arctic Summer Heat Management
10.7,61.0,Sub-Arctic Summer Heat Management
12.7,60.0,Sub-Arctic Summer Heat Management
12.4,61.0,Sub-Arctic Summer Heat Management
10.8,66.0,Sub-Arctic Summer Heat Management
11.3,51.0,Sub-Arctic Summer Heat Management
10.0,68.0,Sub-Arctic Summer Heat Management
10.3,66.0,Sub-Arctic Summer Heat Management
11.2,58.0,Sub-Arctic Summer Heat Management
11.3,52.0,Sub-Arctic Summer Heat Management
10.7,64.0,Sub-Arctic Summer Heat Management
11.3,55.0,Sub-Arctic Summer Heat Management
10.7,65.0,Sub-Arctic Summer Heat Management
10.6,64.0,Sub-Arctic Summer Heat Management
10.7,65.0,Sub-Arctic Summer Heat Management
11.3,50.0,Sub-Arctic Summer Heat Management
10.9,64.0,Sub-Arctic Summer Heat Management
10.6,65.0,Sub-Arctic Summer Heat Management
10.2,66.0,Sub-Arctic Summer Heat Management
11.3,51.0,Sub-Arctic Summer Heat Management
11.3,52.0,Sub-Arctic Summer Heat Management
10.7,65.0,Sub-Arctic Summer Heat Management
10.4,51.0,Sub-Arctic Summer Heat Management
10.1,52.0,Sub-Arctic Summer Heat Management
10.4,50.0,Sub-Arctic Summer Heat Management
10.9,50.0,Sub-Arctic Summer Heat Management
10.3,52.0,Sub-Arctic Summer Heat Management
10.2,53.0,Sub-Arctic Summer Heat Management
10.2,51.0,Sub-Arctic Summer Heat Management
10.6,50.0,Sub-Arctic Summer Heat Management
11.8,55.0,Sub-Arctic Summer Heat Management
11.0,60.0,Sub-Arctic Summer Heat Management
14.6,51.0,Sub-Arctic Summer Heat Management
12.3,54.0,Sub-Arctic Summer Heat Management
13.2,51.0,Sub-Arctic Summer Heat Management
14.8,50.0,Sub-Arctic Summer Heat Management
14.4,51.0,Sub-Arctic Summer Heat Management
14.2,53.0,Sub-Arctic Summer Heat Management
14.0,53.0,Sub-Arctic Summer Heat Management
13.6,50.0,Sub-Arctic Summer Heat Management
12.8,52.0,Sub-Arctic Summer Heat Management
10.2,64.0,Sub-Arctic Summer Heat Management
11.4,57.0,Sub-Arctic Summer Heat Management
11.2,64.0,Sub-Arctic Summer Heat Management
11.6,64.0,Sub-Arctic Summer Heat Management
10.1,70.0,Sub-Arctic Summer Heat Management
17.1,73.0,Temperate Wetland Restoration
16.8,75.0,Temperate Wetland Restoration
15.7,80.0,Temperate Wetland Restoration
15.8,72.0,Temperate Wetland Restoration
19.6,53.0,Sub-Arctic Summer Heat Management
14.6,77.0,Temperate Wetland Restoration
19.5,53.0,Sub-Arctic Summer Heat Management
19.1,62.0,Sub-Arctic Summer Heat Management
10.6,67.0,Sub-Arctic Summer Heat Management
10.7,66.0,Sub-Arctic Summer Heat Management
19.2,54.0,Sub-Arctic Summer Heat Management
19.3,51.0,Sub-Arctic Summer Heat Management
10.6,67.0,Sub-Arctic Summer Heat Management
13.4,55.0,Sub-Arctic Summer Heat Management
15.8,73.0,Temperate Wetland Restoration
18.6,66.0,Sub-Arctic Summer Heat Management
16.3,78.0,Temperate Wetland Restoration
19.3,52.0,Sub-Arctic Summer Heat Management
15.9,78.0,Temperate Wetland Restoration
19.4,60.0,Sub-Arctic Summer Heat Management
16.8,76.0,Temperate Wetland Restoration
11.3,62.0,Sub-Arctic Summer Heat Management
17.0,74.0,Temperate Wetland Restoration
13.7,54.0,Sub-Arctic Summer Heat Management
10.9,65.0,Sub-Arctic Summer Heat Management
19.1,58.0,Sub-Arctic Summer Heat Management
18.2,66.0,Sub-Arctic Summer Heat Management
19.2,56.0,Sub-Arctic Summer Heat Management
19.3,56.0,Sub-Arctic Summer Heat Management
16.1,78.0,Temperate Wetland Restoration
15.3,74.0,Temperate Wetland Restoration
19.3,58.0,Sub-Arctic Summer Heat Management
10.8,65.0,Sub-Arctic Summer Heat Management
16.6,77.0,Temperate Wetland Restoration
12.4,60.0,Sub-Arctic Summer Heat Management
16.3,72.0,Temperate Wetland Restoration
17.7,70.0,Sub-Arctic Summer Heat Management
16.7,71.0,Temperate Wetland Restoration
13.2,56.0,Sub-Arctic Summer Heat Management
18.1,69.0,Sub-Arctic Summer Heat Management
19.3,59.0,Sub-Arctic Summer Heat Management
12.8,58.0,Sub-Arctic Summer Heat Management
12.1,62.0,Sub-Arctic Summer Heat Management
17.2,72.0,Temperate Wetland Restoration
19.4,53.0,Sub-Arctic Summer Heat Management
17.6,69.0,Sub-Arctic Summer Heat Management
19.2,58.0,Sub-Arctic Summer Heat Management
16.3,72.0,Temperate Wetland Restoration
15.8,79.0,Temperate Wetland Restoration
10.2,68.0,Sub-Arctic Summer Heat Management
17.4,71.0,Temperate Wetland Restoration
10.1,80.0,Temperate Wetland Restoration
10.1,73.0,Temperate Wetland Restoration
10.0,52.0,Sub-Arctic Summer Heat Management
10.6,50.0,Sub-Arctic Summer Heat Management
0.0,55.0,Arctic Permafrost Protection
-0.7,59.0,Arctic Permafrost Protection
-0.8,60.0,Arctic Permafrost Protection
-0.9,59.0,Arctic Permafrost Protection
-0.3,57.0,Arctic Permafrost Protection
-0.4,58.0,Arctic Permafrost Protection
-0.4,58.0,Arctic Permafrost Protection
-0.4,57.0,Arctic Permafrost Protection
-0.8,59.0,Arctic Permafrost Protection
-0.2,56.0,Arctic Permafrost Protection
-0.5,58.0,Arctic Permafrost Protection
10.1,58.0,Sub-Arctic Summer Heat Management
10.2,65.0,Sub-Arctic Summer Heat Management
10.2,61.0,Sub-Arctic Summer Heat Management
10.4,60.0,Sub-Arctic Summer Heat Management
10.3,61.0,Sub-Arctic Summer Heat Management
10.8,55.0,Sub-Arctic Summer Heat Management
10.8,60.0,Sub-Arctic Summer Heat Management
10.9,56.0,Sub-Arctic Summer Heat Management
10.8,60.0,Sub-Arctic Summer Heat Management
10.8,57.0,Sub-Arctic Summer Heat Management
10.8,55.0,Sub-Arctic Summer Heat Management
10.6,56.0,Sub-Arctic Summer Heat Management
10.8,56.0,Sub-Arctic Summer Heat Management
10.9,56.0,Sub-Arctic Summer Heat Management
10.4,57.0,Sub-Arctic Summer Heat Management
10.7,57.0,Sub-Arctic Summer Heat Management
10.7,61.0,Sub-Arctic Summer Heat Management
11.1,56.0,Sub-Arctic Summer Heat Management
-1.6,49.0,Arctic Permafrost Protection
-2.4,55.0,Arctic Permafrost Protection
-2.2,52.0,Arctic Permafrost Protection
-0.2,45.0,Arctic Permafrost Protection
-0.9,46.0,Arctic Permafrost Protection
-2.2,52.0,Arctic Permafrost Protection
-1.6,51.0,Arctic Permafrost Protection
-2.4,55.0,Arctic Permafrost Protection
-0.6,46.0,Arctic Permafrost Protection
-1.2,48.0,Arctic Permafrost Protection
-0.4,44.0,Arctic Permafrost Protection
-0.2,43.0,Arctic Permafrost Protection
-0.3,44.0,Arctic Permafrost Protection
-0.5,44.0,Arctic Permafrost Protection
-1.3,48.0,Arctic Permafrost Protection
0.0,42.0,Arctic Permafrost Protection
-0.9,47.0,Arctic Permafrost Protection
-0.8,46.0,Arctic Permafrost Protection
-2.2,53.0,Arctic Permafrost Protection
-1.3,47.0,Arctic Permafrost Protection
-2.2,52.0,Arctic Permafrost Protection
-1.8,50.0,Arctic Permafrost Protection
-0.9,46.0,Arctic Permafrost Protection
-0.2,44.0,Arctic Permafrost Protection
-0.8,45.0,Arctic Permafrost Protection
-0.9,47.0,Arctic Permafrost Protection
-1.1,48.0,Arctic Permafrost Protection
-2.2,51.0,Arctic Permafrost Protection
-1.2,47.0,Arctic Permafrost Protection
-1.6,49.0,Arctic Permafrost Protection
-1.9,51.0,Arctic Permafrost Protection
-2.3,53.0,Arctic Permafrost Protection
-1.8,50.0,Arctic Permafrost Protection
-0.6,46.0,Arctic Permafrost Protection
-1.9,48.0,Arctic Permafrost Protection
-1.4,48.0,Arctic Permafrost Protection
-0.7,46.0,Arctic Permafrost Protection
-1.8,51.0,Arctic Permafrost Protection
-2.2,50.0,Arctic Permafrost Protection
-1.5,49.0,Arctic Permafrost Protection
-1.4,48.0,Arctic Permafrost Protection
-1.6,49.0,Arctic Permafrost Protection
-1.8,48.0,Arctic Permafrost Protection
-2.1,48.0,Arctic Permafrost Protection
0.0,45.0,Arctic Permafrost Protection
-2.1,51.0,Arctic Permafrost Protection
0.0,56.0,Arctic Permafrost Protection
-0.1,52.0,Arctic Permafrost Protection
0.0,55.0,Arctic Permafrost Protection
-0.1,53.0,Arctic Permafrost Protection
-0.1,59.0,Arctic Permafrost Protection
0.0,52.0,Arctic Permafrost Protection
-0.1,56.0,Arctic Permafrost Protection
0.0,57.0,Arctic Permafrost Protection
-0.2,59.0,Arctic Permafrost Protection
-0.2,60.0,Arctic Permafrost Protection
-0.1,60.0,Arctic Permafrost Protection
10.9,67.0,Sub-Arctic Summer Heat Management
11.1,66.0,Sub-Arctic Summer Heat Management
10.7,69.0,Sub-Arctic Summer Heat Management
11.4,64.0,Sub-Arctic Summer Heat Management
11.6,61.0,Sub-Arctic Summer Heat Management
11.5,61.0,Sub-Arctic Summer Heat Management
10.2,63.0,Sub-Arctic Summer Heat Management
11.4,61.0,Sub-Arctic Summer Heat Management
10.8,67.0,Sub-Arctic Summer Heat Management
10.8,70.0,Sub-Arctic Summer Heat Management
