air_temp,aerosols,Land_Type
6.3,1.695192455,Integrated Mountain Ecosystem Management
0.7,0.953342435,High-Altitude Glacier Protection
3.0,1.408711359,Integrated Mountain Ecosystem Management
1.1,0.668955061,High-Altitude Glacier Protection
6.0,1.571152354,Integrated Mountain Ecosystem Management
5.9,1.143210268,Integrated Mountain Ecosystem Management
5.9,1.251874984,Integrated Mountain Ecosystem Management
5.8,1.43371593,Integrated Mountain Ecosystem Management
4.5,0.46998346,High-Altitude Glacier Protection
6.6,1.647298935,Integrated Mountain Ecosystem Management
4.2,0.323420671,High-Altitude Glacier Protection
5.7,1.856852448,Integrated Mountain Ecosystem Management
0.8,0.178685093,High-Altitude Glacier Protection
0.7,0.439276268,High-Altitude Glacier Protection
6.0,1.021421587,Integrated Mountain Ecosystem Management
0.9,1.777848123,Integrated Mountain Ecosystem Management
4.4,1.511774794,Integrated Mountain Ecosystem Management
1.2,0.136992408,High-Altitude Glacier Protection
6.1,1.762769498,Integrated Mountain Ecosystem Management
4.0,0.439856834,High-Altitude Glacier Protection
0.7,0.634105144,High-Altitude Glacier Protection
1.1,1.22088879,Integrated Mountain Ecosystem Management
5.4,1.977834315,Integrated Mountain Ecosystem Management
0.4,1.538768912,Integrated Mountain Ecosystem Management
4.8,1.391467655,Integrated Mountain Ecosystem Management
5.2,1.656952109,Integrated Mountain Ecosystem Management
4.9,1.225443039,Integrated Mountain Ecosystem Management
4.9,0.51023925,High-Altitude Glacier Protection
4.6,0.728738089,High-Altitude Glacier Protection
4.7,0.916091078,High-Altitude Glacier Protection
4.8,0.145726925,High-Altitude Glacier Protection
7.6,1.162098191,Integrated Mountain Ecosystem Management
5.0,1.86472325,Integrated Mountain Ecosystem Management
8.2,1.96585994,Integrated Mountain Ecosystem Management
4.9,1.821422808,Integrated Mountain Ecosystem Management
4.6,1.363141114,Integrated Mountain Ecosystem Management
4.7,1.665637365,Integrated Mountain Ecosystem Management
6.4,1.33871162,Integrated Mountain Ecosystem Management
4.4,1.562261838,Integrated Mountain Ecosystem Management
5.3,1.282797983,Integrated Mountain Ecosystem Management
4.8,1.888376606,Integrated Mountain Ecosystem Management
6.1,1.419009601,Integrated Mountain Ecosystem Management
4.6,1.585049729,Integrated Mountain Ecosystem Management
4.3,1.896054936,Integrated Mountain Ecosystem Management
4.8,0.208229315,High-Altitude Glacier Protection
4.6,0.40020257,High-Altitude Glacier Protection
4.6,0.419724722,High-Altitude Glacier Protection
4.9,0.546753537,High-Altitude Glacier Protection
7.7,1.461329448,Integrated Mountain Ecosystem Management
4.5,1.125767375,Integrated Mountain Ecosystem Management
4.9,0.140185412,High-Altitude Glacier Protection
4.4,0.90262528,High-Altitude Glacier Protection
4.5,0.719346798,High-Altitude Glacier Protection
4.9,1.454678339,Integrated Mountain Ecosystem Management
4.7,1.065154585,Integrated Mountain Ecosystem Management
8.1,1.72982481,Integrated Mountain Ecosystem Management
4.4,1.119630011,Integrated Mountain Ecosystem Management
4.5,0.064203127,High-Altitude Glacier Protection
7.6,1.17414979,Integrated Mountain Ecosystem Management
8.3,1.551018457,Integrated Mountain Ecosystem Management
4.7,1.918877876,Integrated Mountain Ecosystem Management
4.9,0.354715657,High-Altitude Glacier Protection
4.6,0.17663668,High-Altitude Glacier Protection
8.2,1.942107174,Integrated Mountain Ecosystem Management
7.8,1.385374202,Integrated Mountain Ecosystem Management
8.7,1.8222454,Integrated Mountain Ecosystem Management
10.2,2.730851506,Wetland Carbon Sink Restoration
8.0,1.441790411,Integrated Mountain Ecosystem Management
8.0,1.127278081,Integrated Mountain Ecosystem Management
10.3,2.532640176,Wetland Carbon Sink Restoration
8.0,1.258142981,Integrated Mountain Ecosystem Management
10.2,1.707437481,Wetland Carbon Sink Restoration
7.8,1.989709746,Integrated Mountain Ecosystem Management
10.2,2.341320665,Wetland Carbon Sink Restoration
9.7,1.718046579,Integrated Mountain Ecosystem Management
7.9,1.209975831,Integrated Mountain Ecosystem Management
8.4,1.447332251,Integrated Mountain Ecosystem Management
10.2,2.049545389,Wetland Carbon Sink Restoration
7.8,1.567017221,Integrated Mountain Ecosystem Management
8.3,1.658835805,Integrated Mountain Ecosystem Management
8.5,1.90070936,Integrated Mountain Ecosystem Management
8.5,1.745541882,Integrated Mountain Ecosystem Management
10.6,1.412031701,Wetland Carbon Sink Restoration
10.0,2.556951381,Wetland Carbon Sink Restoration
10.3,2.297760495,Wetland Carbon Sink Restoration
7.7,1.942651107,Integrated Mountain Ecosystem Management
8.5,1.235960557,Integrated Mountain Ecosystem Management
8.5,1.325621524,Integrated Mountain Ecosystem Management
7.7,1.508769536,Integrated Mountain Ecosystem Management
8.4,1.008692137,Integrated Mountain Ecosystem Management
8.6,1.632405193,Integrated Mountain Ecosystem Management
9.3,1.951776933,Integrated Mountain Ecosystem Management
8.5,1.780399887,Integrated Mountain Ecosystem Management
7.7,1.844271194,Integrated Mountain Ecosystem Management
8.4,1.768888993,Integrated Mountain Ecosystem Management
7.8,1.246965698,Integrated Mountain Ecosystem Management
7.9,1.944351925,Integrated Mountain Ecosystem Management
8.8,1.353416298,Integrated Mountain Ecosystem Management
3.2,0.770787896,High-Altitude Glacier Protection
10.9,1.684553791,Wetland Carbon Sink Restoration
3.3,1.286073151,Integrated Mountain Ecosystem Management
3.6,0.398702577,High-Altitude Glacier Protection
8.2,1.28458325,Integrated Mountain Ecosystem Management
7.6,1.097401721,Integrated Mountain Ecosystem Management
4.4,1.91759169,Integrated Mountain Ecosystem Management
4.4,1.910596754,Integrated Mountain Ecosystem Management
3.7,0.413779393,High-Altitude Glacier Protection
2.8,1.767164869,Integrated Mountain Ecosystem Management
11.1,2.550277365,Wetland Carbon Sink Restoration
11.1,1.183881575,Wetland Carbon Sink Restoration
4.4,0.75105123,High-Altitude Glacier Protection
2.9,0.136274495,High-Altitude Glacier Protection
11.1,2.57436047,Wetland Carbon Sink Restoration
5.8,1.594989734,Integrated Mountain Ecosystem Management
11.0,2.133390046,Wetland Carbon Sink Restoration
5.7,1.387889313,Integrated Mountain Ecosystem Management
3.2,0.000380328,High-Altitude Glacier Protection
11.1,1.780548955,Wetland Carbon Sink Restoration
10.7,2.588124586,Wetland Carbon Sink Restoration
4.4,0.741984511,High-Altitude Glacier Protection
3.2,1.201899365,Integrated Mountain Ecosystem Management
3.4,1.105437352,Integrated Mountain Ecosystem Management
11.0,1.115936693,Wetland Carbon Sink Restoration
3.3,1.920655246,Integrated Mountain Ecosystem Management
4.9,0.334702544,High-Altitude Glacier Protection
5.3,1.711259266,Integrated Mountain Ecosystem Management
7.9,1.532269962,Integrated Mountain Ecosystem Management
3.4,0.456775221,High-Altitude Glacier Protection
8.6,1.918097664,Integrated Mountain Ecosystem Management
4.7,0.951949972,High-Altitude Glacier Protection
10.2,2.898033056,Wetland Carbon Sink Restoration
9.0,1.97113084,Integrated Mountain Ecosystem Management
4.3,0.223615247,High-Altitude Glacier Protection
4.8,0.357078161,High-Altitude Glacier Protection
8.8,1.235870849,Integrated Mountain Ecosystem Management
3.4,0.527526806,High-Altitude Glacier Protection
3.1,1.113380593,Integrated Mountain Ecosystem Management
11.1,2.679586473,Wetland Carbon Sink Restoration
4.2,0.942391448,High-Altitude Glacier Protection
3.4,1.555567021,Integrated Mountain Ecosystem Management
3.4,1.916986536,Integrated Mountain Ecosystem Management
10.5,1.670279653,Wetland Carbon Sink Restoration
4.6,0.570556558,High-Altitude Glacier Protection
7.7,1.229118413,Integrated Mountain Ecosystem Management
11.6,2.086146018,Wetland Carbon Sink Restoration
12.8,1.383946559,Wetland Carbon Sink Restoration
12.8,1.399400815,Wetland Carbon Sink Restoration
7.4,1.393706625,Integrated Mountain Ecosystem Management
8.0,1.293732276,Integrated Mountain Ecosystem Management
8.0,1.046598151,Integrated Mountain Ecosystem Management
10.9,1.759528886,Wetland Carbon Sink Restoration
12.8,1.864345199,Wetland Carbon Sink Restoration
6.8,1.481616196,Integrated Mountain Ecosystem Management
7.4,1.795347153,Integrated Mountain Ecosystem Management
6.5,1.245159702,Integrated Mountain Ecosystem Management
12.6,2.233249845,Wetland Carbon Sink Restoration
12.3,2.630918993,Wetland Carbon Sink Restoration
11.1,1.002002479,Wetland Carbon Sink Restoration
12.6,2.067422922,Wetland Carbon Sink Restoration
10.2,1.454116113,Wetland Carbon Sink Restoration
9.3,1.261725195,Integrated Mountain Ecosystem Management
12.8,1.125243201,Wetland Carbon Sink Restoration
10.8,1.082342977,Wetland Carbon Sink Restoration
8.2,1.349864131,Integrated Mountain Ecosystem Management
6.4,1.973841433,Integrated Mountain Ecosystem Management
8.9,1.525989122,Integrated Mountain Ecosystem Management
7.0,1.959401671,Integrated Mountain Ecosystem Management
6.8,1.20841285,Integrated Mountain Ecosystem Management
7.8,1.9547606,Integrated Mountain Ecosystem Management
7.5,1.85718708,Integrated Mountain Ecosystem Management
8.4,1.230654208,Integrated Mountain Ecosystem Management
8.0,1.142429637,Integrated Mountain Ecosystem Management
7.2,1.777126314,Integrated Mountain Ecosystem Management
7.0,1.220244088,Integrated Mountain Ecosystem Management
7.2,1.769749691,Integrated Mountain Ecosystem Management
7.3,1.912943908,Integrated Mountain Ecosystem Management
9.1,1.706766652,Integrated Mountain Ecosystem Management
7.7,1.672704614,Integrated Mountain Ecosystem Management
7.2,1.225044354,Integrated Mountain Ecosystem Management
8.6,1.664265014,Integrated Mountain Ecosystem Management
7.5,1.826274646,Integrated Mountain Ecosystem Management
7.3,1.060701155,Integrated Mountain Ecosystem Management
7.6,1.968796442,Integrated Mountain Ecosystem Management
8.6,1.513772666,Integrated Mountain Ecosystem Management
7.0,1.124286813,Integrated Mountain Ecosystem Management
7.4,1.330825065,Integrated Mountain Ecosystem Management
7.1,1.844291967,Integrated Mountain Ecosystem Management
7.7,1.339977711,Integrated Mountain Ecosystem Management
8.6,1.613358698,Integrated Mountain Ecosystem Management
7.8,1.33913613,Integrated Mountain Ecosystem Management
7.9,1.878312362,Integrated Mountain Ecosystem Management
7.3,1.656835838,Integrated Mountain Ecosystem Management
5.9,1.989599506,Integrated Mountain Ecosystem Management
5.5,1.631868858,Integrated Mountain Ecosystem Management
5.5,1.817228097,Integrated Mountain Ecosystem Management
5.3,1.228116881,Integrated Mountain Ecosystem Management
7.3,1.496139453,Integrated Mountain Ecosystem Management
8.1,1.136084875,Integrated Mountain Ecosystem Management
6.3,1.787402858,Integrated Mountain Ecosystem Management
5.7,1.411937235,Integrated Mountain Ecosystem Management
5.6,1.252593018,Integrated Mountain Ecosystem Management
6.6,1.983643507,Integrated Mountain Ecosystem Management
6.1,1.872520435,Integrated Mountain Ecosystem Management
6.7,1.51842302,Integrated Mountain Ecosystem Management
5.4,1.626006606,Integrated Mountain Ecosystem Management
5.4,1.600681433,Integrated Mountain Ecosystem Management
7.8,1.160132682,Integrated Mountain Ecosystem Management
6.4,1.342368592,Integrated Mountain Ecosystem Management
6.2,1.484112563,Integrated Mountain Ecosystem Management
5.8,1.133990102,Integrated Mountain Ecosystem Management
5.8,1.34657404,Integrated Mountain Ecosystem Management
5.8,1.420964902,Integrated Mountain Ecosystem Management
8.2,1.175153703,Integrated Mountain Ecosystem Management
7.6,1.480859878,Integrated Mountain Ecosystem Management
5.4,1.01969363,Integrated Mountain Ecosystem Management
7.4,1.443485058,Integrated Mountain Ecosystem Management
5.6,1.956230622,Integrated Mountain Ecosystem Management
5.3,1.885415868,Integrated Mountain Ecosystem Management
5.8,1.476142852,Integrated Mountain Ecosystem Management
5.3,1.910791315,Integrated Mountain Ecosystem Management
8.5,1.247856878,Integrated Mountain Ecosystem Management
5.6,1.362988588,Integrated Mountain Ecosystem Management
6.3,1.580286005,Integrated Mountain Ecosystem Management
8.5,1.549730121,Integrated Mountain Ecosystem Management
6.3,1.291174091,Integrated Mountain Ecosystem Management
4.8,0.148751939,High-Altitude Glacier Protection
5.8,1.429204368,Integrated Mountain Ecosystem Management
6.2,1.062891929,Integrated Mountain Ecosystem Management
6.7,1.533219132,Integrated Mountain Ecosystem Management
6.2,1.215362637,Integrated Mountain Ecosystem Management
7.8,1.806905254,Integrated Mountain Ecosystem Management
6.7,1.543881336,Integrated Mountain Ecosystem Management
4.9,0.863747883,High-Altitude Glacier Protection
6.7,1.939299048,Integrated Mountain Ecosystem Management
8.7,1.255442544,Integrated Mountain Ecosystem Management
6.6,1.773069807,Integrated Mountain Ecosystem Management
6.3,1.896073732,Integrated Mountain Ecosystem Management
5.1,1.627364745,Integrated Mountain Ecosystem Management
8.3,1.896669803,Integrated Mountain Ecosystem Management
5.2,1.451803887,Integrated Mountain Ecosystem Management
6.6,1.731486959,Integrated Mountain Ecosystem Management
8.0,1.617527697,Integrated Mountain Ecosystem Management
8.4,1.715222485,Integrated Mountain Ecosystem Management
7.4,1.789143153,Integrated Mountain Ecosystem Management
8.6,1.145174039,Integrated Mountain Ecosystem Management
6.2,1.135029718,Integrated Mountain Ecosystem Management
6.7,1.594289669,Integrated Mountain Ecosystem Management
7.3,1.614847546,Integrated Mountain Ecosystem Management
5.1,1.885547734,Integrated Mountain Ecosystem Management
4.2,1.01832277,Integrated Mountain Ecosystem Management
2.8,1.242656837,Integrated Mountain Ecosystem Management
4.8,1.363517465,Integrated Mountain Ecosystem Management
2.6,0.56761523,High-Altitude Glacier Protection
2.6,0.57006762,High-Altitude Glacier Protection
3.1,0.801486915,High-Altitude Glacier Protection
4.1,0.264696386,High-Altitude Glacier Protection
3.5,0.778113207,High-Altitude Glacier Protection
2.8,0.175164059,High-Altitude Glacier Protection
2.8,1.224946031,Integrated Mountain Ecosystem Management
4.3,0.821048971,High-Altitude Glacier Protection
2.8,0.647936022,High-Altitude Glacier Protection
2.9,0.768376468,High-Altitude Glacier Protection
3.1,1.202169883,Integrated Mountain Ecosystem Management
4.1,1.503560113,Integrated Mountain Ecosystem Management
3.2,0.27456564,High-Altitude Glacier Protection
2.7,0.572120099,High-Altitude Glacier Protection
4.7,0.86206676,High-Altitude Glacier Protection
3.2,1.455937818,Integrated Mountain Ecosystem Management
4.2,0.352931008,High-Altitude Glacier Protection
4.6,0.340278451,High-Altitude Glacier Protection
2.9,1.951648156,Integrated Mountain Ecosystem Management
2.6,1.387188326,Integrated Mountain Ecosystem Management
4.3,1.911646473,Integrated Mountain Ecosystem Management
4.4,0.709162591,High-Altitude Glacier Protection
2.7,1.760815679,Integrated Mountain Ecosystem Management
2.8,1.018750765,Integrated Mountain Ecosystem Management
2.9,0.467958285,High-Altitude Glacier Protection
2.8,0.423243227,High-Altitude Glacier Protection
4.2,0.002487872,High-Altitude Glacier Protection
4.2,1.331159776,Integrated Mountain Ecosystem Management
4.2,0.658963513,High-Altitude Glacier Protection
3.3,1.52056466,Integrated Mountain Ecosystem Management
4.7,0.443838775,High-Altitude Glacier Protection
4.2,1.990678295,Integrated Mountain Ecosystem Management
2.6,1.483615228,Integrated Mountain Ecosystem Management
2.8,1.215747282,Integrated Mountain Ecosystem Management
2.8,1.542290329,Integrated Mountain Ecosystem Management
4.4,1.387822396,Integrated Mountain Ecosystem Management
3.7,0.762463416,High-Altitude Glacier Protection
2.6,0.833587704,High-Altitude Glacier Protection
4.1,1.763168638,Integrated Mountain Ecosystem Management
2.7,1.800924845,Integrated Mountain Ecosystem Management
2.7,0.502053356,High-Altitude Glacier Protection
2.9,1.12450342,Integrated Mountain Ecosystem Management
2.7,1.241949875,Integrated Mountain Ecosystem Management
4.2,0.831958742,High-Altitude Glacier Protection
2.8,1.421685122,Integrated Mountain Ecosystem Management
2.6,1.731016651,Integrated Mountain Ecosystem Management
2.9,1.013050549,Integrated Mountain Ecosystem Management
2.8,1.512179545,Integrated Mountain Ecosystem Management
2.8,1.032453439,Integrated Mountain Ecosystem Management
0.8,1.682060982,Integrated Mountain Ecosystem Management
1.7,1.331376872,Integrated Mountain Ecosystem Management
1.6,1.658679257,Integrated Mountain Ecosystem Management
1.7,1.727097023,Integrated Mountain Ecosystem Management
0.8,0.171205704,High-Altitude Glacier Protection
1.3,0.998225104,High-Altitude Glacier Protection
